score;completeness;rescuebot_action;rescuebot_location;klgfjdkljgfdgfd_action;klgfjdkljgfdgfd_location;world_nr;tick_nr
18;0.5;Idle;(16, 20);;(17, 18);1;5516
18;0.5;Idle;(16, 20);;(17, 18);1;5517
18;0.5;Idle;(16, 20);;(17, 18);1;5518
18;0.5;Idle;(16, 20);;(17, 18);1;5519
18;0.5;Idle;(16, 20);;(17, 18);1;5520
18;0.5;Idle;(16, 20);;(17, 18);1;5521
18;0.5;Idle;(16, 20);;(17, 18);1;5522
18;0.5;Idle;(16, 20);;(17, 18);1;5523
18;0.5;Idle;(16, 20);;(17, 18);1;5524
18;0.5;Idle;(16, 20);;(17, 18);1;5525
18;0.5;Idle;(16, 20);;(17, 18);1;5526
18;0.5;Idle;(16, 20);;(17, 18);1;5527
18;0.5;Idle;(16, 20);;(17, 18);1;5528
18;0.5;Idle;(16, 20);;(17, 18);1;5529
18;0.5;Idle;(16, 20);;(17, 18);1;5530
18;0.5;Idle;(16, 20);;(17, 18);1;5531
18;0.5;Idle;(16, 20);;(17, 18);1;5532
18;0.5;Idle;(16, 20);;(17, 18);1;5533
18;0.5;Idle;(16, 20);;(17, 18);1;5534
18;0.5;Idle;(16, 20);;(17, 18);1;5535
18;0.5;Idle;(16, 20);;(17, 18);1;5536
18;0.5;Idle;(16, 20);;(17, 18);1;5537
18;0.5;Idle;(16, 20);;(17, 18);1;5538
18;0.5;Idle;(16, 20);;(17, 18);1;5539
18;0.5;Idle;(16, 20);;(17, 18);1;5540
18;0.5;Idle;(16, 20);;(17, 18);1;5541
18;0.5;Idle;(16, 20);;(17, 18);1;5542
18;0.5;Idle;(16, 20);;(17, 18);1;5543
18;0.5;Idle;(16, 20);;(17, 18);1;5544
18;0.5;Idle;(16, 20);;(17, 18);1;5545
18;0.5;Idle;(16, 20);;(17, 18);1;5546
18;0.5;Idle;(16, 20);;(17, 18);1;5547
18;0.5;Idle;(16, 20);;(17, 18);1;5548
18;0.5;Idle;(16, 20);;(17, 18);1;5549
18;0.5;Idle;(16, 20);;(17, 18);1;5550
18;0.5;Idle;(16, 20);;(17, 18);1;5551
18;0.5;Idle;(16, 20);;(17, 18);1;5552
18;0.5;Idle;(16, 20);;(17, 18);1;5553
18;0.5;Idle;(16, 20);;(17, 18);1;5554
18;0.5;Idle;(16, 20);;(17, 18);1;5555
18;0.5;Idle;(16, 20);;(17, 18);1;5556
18;0.5;Idle;(16, 20);;(17, 18);1;5557
18;0.5;Idle;(16, 20);;(17, 18);1;5558
18;0.5;Idle;(16, 20);;(17, 18);1;5559
18;0.5;Idle;(16, 20);;(17, 18);1;5560
18;0.5;Idle;(16, 20);;(17, 18);1;5561
18;0.5;Idle;(16, 20);;(17, 18);1;5562
18;0.5;Idle;(16, 20);;(17, 18);1;5563
18;0.5;Idle;(16, 20);;(17, 18);1;5564
18;0.5;Idle;(16, 20);;(17, 18);1;5565
18;0.5;Idle;(16, 20);;(17, 18);1;5566
18;0.5;Idle;(16, 20);;(17, 18);1;5567
18;0.5;Idle;(16, 20);;(17, 18);1;5568
18;0.5;Idle;(16, 20);;(17, 18);1;5569
18;0.5;Idle;(16, 20);;(17, 18);1;5570
18;0.5;Idle;(16, 20);;(17, 18);1;5571
18;0.5;Idle;(16, 20);;(17, 18);1;5572
18;0.5;Idle;(16, 20);;(17, 18);1;5573
18;0.5;Idle;(16, 20);;(17, 18);1;5574
18;0.5;Idle;(16, 20);;(17, 18);1;5575
18;0.5;Idle;(16, 20);;(17, 18);1;5576
18;0.5;Idle;(16, 20);;(17, 18);1;5577
18;0.5;Idle;(16, 20);;(17, 18);1;5578
18;0.5;Idle;(16, 20);;(17, 18);1;5579
18;0.5;Idle;(16, 20);;(17, 18);1;5580
18;0.5;Idle;(16, 20);;(17, 18);1;5581
18;0.5;Idle;(16, 20);;(17, 18);1;5582
18;0.5;Idle;(16, 20);;(17, 18);1;5583
18;0.5;Idle;(16, 20);;(17, 18);1;5584
18;0.5;Idle;(16, 20);;(17, 18);1;5585
18;0.5;Idle;(16, 20);;(17, 18);1;5586
18;0.5;Idle;(16, 20);;(17, 18);1;5587
18;0.5;Idle;(16, 20);;(17, 18);1;5588
18;0.5;Idle;(16, 20);;(17, 18);1;5589
18;0.5;Idle;(16, 20);;(17, 18);1;5590
18;0.5;Idle;(16, 20);;(17, 18);1;5591
18;0.5;Idle;(16, 20);;(17, 18);1;5592
18;0.5;Idle;(16, 20);;(17, 18);1;5593
18;0.5;Idle;(16, 20);;(17, 18);1;5594
18;0.5;Idle;(16, 20);;(17, 18);1;5595
18;0.5;Idle;(16, 20);;(17, 18);1;5596
18;0.5;Idle;(16, 20);;(17, 18);1;5597
18;0.5;Idle;(16, 20);;(17, 18);1;5598
18;0.5;Idle;(16, 20);;(17, 18);1;5599
18;0.5;Idle;(16, 20);;(17, 18);1;5600
18;0.5;Idle;(16, 20);;(17, 18);1;5601
18;0.5;Idle;(16, 20);;(17, 18);1;5602
18;0.5;Idle;(16, 20);;(17, 18);1;5603
18;0.5;Idle;(16, 20);;(17, 18);1;5604
18;0.5;Idle;(16, 20);;(17, 18);1;5605
18;0.5;Idle;(16, 20);;(17, 18);1;5606
18;0.5;Idle;(16, 20);;(17, 18);1;5607
18;0.5;Idle;(16, 20);;(17, 18);1;5608
18;0.5;Idle;(16, 20);;(17, 18);1;5609
18;0.5;Idle;(16, 20);;(17, 18);1;5610
18;0.5;Idle;(16, 20);;(17, 18);1;5611
18;0.5;Idle;(16, 20);;(17, 18);1;5612
18;0.5;Idle;(16, 20);;(17, 18);1;5613
18;0.5;Idle;(16, 20);;(17, 18);1;5614
18;0.5;Idle;(16, 20);;(17, 18);1;5615
18;0.5;Idle;(16, 20);;(17, 18);1;5616
18;0.5;Idle;(16, 20);;(17, 18);1;5617
18;0.5;Idle;(16, 20);;(17, 18);1;5618
18;0.5;Idle;(16, 20);;(17, 18);1;5619
18;0.5;Idle;(16, 20);;(17, 18);1;5620
18;0.5;Idle;(16, 20);;(17, 18);1;5621
18;0.5;Idle;(16, 20);;(17, 18);1;5622
18;0.5;Idle;(16, 20);;(17, 18);1;5623
18;0.5;Idle;(16, 20);;(17, 18);1;5624
18;0.5;Idle;(16, 20);;(17, 18);1;5625
18;0.5;Idle;(16, 20);;(17, 18);1;5626
18;0.5;Idle;(16, 20);;(17, 18);1;5627
18;0.5;Idle;(16, 20);;(17, 18);1;5628
18;0.5;Idle;(16, 20);;(17, 18);1;5629
18;0.5;Idle;(16, 20);;(17, 18);1;5630
18;0.5;Idle;(16, 20);;(17, 18);1;5631
18;0.5;Idle;(16, 20);;(17, 18);1;5632
18;0.5;Idle;(16, 20);;(17, 18);1;5633
18;0.5;Idle;(16, 20);;(17, 18);1;5634
18;0.5;Idle;(16, 20);;(17, 18);1;5635
18;0.5;Idle;(16, 20);;(17, 18);1;5636
18;0.5;Idle;(16, 20);;(17, 18);1;5637
18;0.5;Idle;(16, 20);;(17, 18);1;5638
18;0.5;Idle;(16, 20);;(17, 18);1;5639
18;0.5;Idle;(16, 20);;(17, 18);1;5640
18;0.5;Idle;(16, 20);;(17, 18);1;5641
18;0.5;Idle;(16, 20);;(17, 18);1;5642
18;0.5;Idle;(16, 20);;(17, 18);1;5643
18;0.5;Idle;(16, 20);;(17, 18);1;5644
18;0.5;Idle;(16, 20);;(17, 18);1;5645
18;0.5;Idle;(16, 20);;(17, 18);1;5646
18;0.5;Idle;(16, 20);;(17, 18);1;5647
18;0.5;Idle;(16, 20);;(17, 18);1;5648
18;0.5;Idle;(16, 20);;(17, 18);1;5649
18;0.5;Idle;(16, 20);;(17, 18);1;5650
18;0.5;Idle;(16, 20);;(17, 18);1;5651
18;0.5;Idle;(16, 20);;(17, 18);1;5652
18;0.5;Idle;(16, 20);;(17, 18);1;5653
18;0.5;Idle;(16, 20);;(17, 18);1;5654
18;0.5;Idle;(16, 20);;(17, 18);1;5655
18;0.5;Idle;(16, 20);;(17, 18);1;5656
18;0.5;Idle;(16, 20);;(17, 18);1;5657
18;0.5;Idle;(16, 20);;(17, 18);1;5658
18;0.5;Idle;(16, 20);;(17, 18);1;5659
18;0.5;Idle;(16, 20);;(17, 18);1;5660
18;0.5;Idle;(16, 20);;(17, 18);1;5661
18;0.5;Idle;(16, 20);;(17, 18);1;5662
18;0.5;Idle;(16, 20);;(17, 18);1;5663
18;0.5;Idle;(16, 20);;(17, 18);1;5664
18;0.5;Idle;(16, 20);;(17, 18);1;5665
18;0.5;Idle;(16, 20);;(17, 18);1;5666
18;0.5;Idle;(16, 20);;(17, 18);1;5667
18;0.5;Idle;(16, 20);;(17, 18);1;5668
18;0.5;Idle;(16, 20);;(17, 18);1;5669
18;0.5;Idle;(16, 20);;(17, 18);1;5670
18;0.5;Idle;(16, 20);;(17, 18);1;5671
18;0.5;Idle;(16, 20);;(17, 18);1;5672
18;0.5;Idle;(16, 20);;(17, 18);1;5673
18;0.5;Idle;(16, 20);;(17, 18);1;5674
18;0.5;Idle;(16, 20);;(17, 18);1;5675
18;0.5;Idle;(16, 20);;(17, 18);1;5676
18;0.5;Idle;(16, 20);;(17, 18);1;5677
18;0.5;Idle;(16, 20);;(17, 18);1;5678
18;0.5;Idle;(16, 20);;(17, 18);1;5679
18;0.5;Idle;(16, 20);;(17, 18);1;5680
18;0.5;Idle;(16, 20);;(17, 18);1;5681
18;0.5;Idle;(16, 20);;(17, 18);1;5682
18;0.5;Idle;(16, 20);;(17, 18);1;5683
18;0.5;Idle;(16, 20);;(17, 18);1;5684
18;0.5;Idle;(16, 20);;(17, 18);1;5685
18;0.5;Idle;(16, 20);;(17, 18);1;5686
18;0.5;Idle;(16, 20);;(17, 18);1;5687
18;0.5;Idle;(16, 20);;(17, 18);1;5688
18;0.5;Idle;(16, 20);;(17, 18);1;5689
18;0.5;Idle;(16, 20);;(17, 18);1;5690
18;0.5;Idle;(16, 20);;(17, 18);1;5691
18;0.5;Idle;(16, 20);;(17, 18);1;5692
18;0.5;Idle;(16, 20);;(17, 18);1;5693
18;0.5;Idle;(16, 20);;(17, 18);1;5694
18;0.5;Idle;(16, 20);;(17, 18);1;5695
18;0.5;Idle;(16, 20);;(17, 18);1;5696
18;0.5;Idle;(16, 20);;(17, 18);1;5697
18;0.5;Idle;(16, 20);;(17, 18);1;5698
18;0.5;Idle;(16, 20);;(17, 18);1;5699
18;0.5;Idle;(16, 20);;(17, 18);1;5700
18;0.5;Idle;(16, 20);;(17, 18);1;5701
18;0.5;Idle;(16, 20);;(17, 18);1;5702
18;0.5;Idle;(16, 20);;(17, 18);1;5703
18;0.5;Idle;(16, 20);;(17, 18);1;5704
18;0.5;Idle;(16, 20);;(17, 18);1;5705
18;0.5;Idle;(16, 20);;(17, 18);1;5706
18;0.5;Idle;(16, 20);;(17, 18);1;5707
18;0.5;Idle;(16, 20);;(17, 18);1;5708
18;0.5;Idle;(16, 20);;(17, 18);1;5709
18;0.5;Idle;(16, 20);;(17, 18);1;5710
18;0.5;Idle;(16, 20);;(17, 18);1;5711
18;0.5;Idle;(16, 20);;(17, 18);1;5712
18;0.5;Idle;(16, 20);;(17, 18);1;5713
18;0.5;Idle;(16, 20);;(17, 18);1;5714
18;0.5;Idle;(16, 20);;(17, 18);1;5715
18;0.5;Idle;(16, 20);;(17, 18);1;5716
18;0.5;Idle;(16, 20);;(17, 18);1;5717
18;0.5;Idle;(16, 20);;(17, 18);1;5718
18;0.5;Idle;(16, 20);;(17, 18);1;5719
18;0.5;Idle;(16, 20);;(17, 18);1;5720
18;0.5;Idle;(16, 20);;(17, 18);1;5721
18;0.5;Idle;(16, 20);;(17, 18);1;5722
18;0.5;Idle;(16, 20);;(17, 18);1;5723
18;0.5;Idle;(16, 20);;(17, 18);1;5724
18;0.5;Idle;(16, 20);;(17, 18);1;5725
18;0.5;Idle;(16, 20);;(17, 18);1;5726
18;0.5;Idle;(16, 20);;(17, 18);1;5727
18;0.5;Idle;(16, 20);;(17, 18);1;5728
18;0.5;Idle;(16, 20);;(17, 18);1;5729
18;0.5;Idle;(16, 20);;(17, 18);1;5730
18;0.5;Idle;(16, 20);;(17, 18);1;5731
18;0.5;Idle;(16, 20);;(17, 18);1;5732
18;0.5;Idle;(16, 20);;(17, 18);1;5733
18;0.5;Idle;(16, 20);;(17, 18);1;5734
18;0.5;Idle;(16, 20);;(17, 18);1;5735
18;0.5;Idle;(16, 20);;(17, 18);1;5736
18;0.5;Idle;(16, 20);;(17, 18);1;5737
18;0.5;Idle;(16, 20);;(17, 18);1;5738
18;0.5;Idle;(16, 20);;(17, 18);1;5739
18;0.5;Idle;(16, 20);;(17, 18);1;5740
18;0.5;Idle;(16, 20);;(17, 18);1;5741
18;0.5;Idle;(16, 20);;(17, 18);1;5742
18;0.5;Idle;(16, 20);;(17, 18);1;5743
18;0.5;Idle;(16, 20);;(17, 18);1;5744
18;0.5;Idle;(16, 20);;(17, 18);1;5745
18;0.5;Idle;(16, 20);;(17, 18);1;5746
18;0.5;Idle;(16, 20);;(17, 18);1;5747
18;0.5;Idle;(16, 20);;(17, 18);1;5748
18;0.5;Idle;(16, 20);;(17, 18);1;5749
18;0.5;Idle;(16, 20);;(17, 18);1;5750
18;0.5;Idle;(16, 20);;(17, 18);1;5751
18;0.5;Idle;(16, 20);;(17, 18);1;5752
18;0.5;Idle;(16, 20);;(17, 18);1;5753
18;0.5;Idle;(16, 20);;(17, 18);1;5754
18;0.5;Idle;(16, 20);;(17, 18);1;5755
18;0.5;Idle;(16, 20);;(17, 18);1;5756
18;0.5;Idle;(16, 20);;(17, 18);1;5757
18;0.5;Idle;(16, 20);;(17, 18);1;5758
18;0.5;Idle;(16, 20);;(17, 18);1;5759
18;0.5;Idle;(16, 20);;(17, 18);1;5760
18;0.5;Idle;(16, 20);;(17, 18);1;5761
18;0.5;Idle;(16, 20);;(17, 18);1;5762
18;0.5;Idle;(16, 20);;(17, 18);1;5763
18;0.5;Idle;(16, 20);;(17, 18);1;5764
18;0.5;Idle;(16, 20);;(17, 18);1;5765
18;0.5;Idle;(16, 20);;(17, 18);1;5766
18;0.5;Idle;(16, 20);;(17, 18);1;5767
18;0.5;Idle;(16, 20);;(17, 18);1;5768
18;0.5;Idle;(16, 20);;(17, 18);1;5769
18;0.5;Idle;(16, 20);;(17, 18);1;5770
18;0.5;Idle;(16, 20);;(17, 18);1;5771
18;0.5;Idle;(16, 20);;(17, 18);1;5772
18;0.5;Idle;(16, 20);;(17, 18);1;5773
18;0.5;Idle;(16, 20);;(17, 18);1;5774
18;0.5;Idle;(16, 20);;(17, 18);1;5775
18;0.5;Idle;(16, 20);;(17, 18);1;5776
18;0.5;Idle;(16, 20);;(17, 18);1;5777
18;0.5;Idle;(16, 20);;(17, 18);1;5778
18;0.5;Idle;(16, 20);;(17, 18);1;5779
18;0.5;Idle;(16, 20);;(17, 18);1;5780
18;0.5;Idle;(16, 20);;(17, 18);1;5781
18;0.5;Idle;(16, 20);;(17, 18);1;5782
18;0.5;Idle;(16, 20);;(17, 18);1;5783
18;0.5;Idle;(16, 20);;(17, 18);1;5784
18;0.5;Idle;(16, 20);;(17, 18);1;5785
18;0.5;Idle;(16, 20);;(17, 18);1;5786
18;0.5;Idle;(16, 20);;(17, 18);1;5787
18;0.5;Idle;(16, 20);;(17, 18);1;5788
18;0.5;Idle;(16, 20);;(17, 18);1;5789
18;0.5;Idle;(16, 20);;(17, 18);1;5790
18;0.5;Idle;(16, 20);;(17, 18);1;5791
18;0.5;Idle;(16, 20);;(17, 18);1;5792
18;0.5;Idle;(16, 20);;(17, 18);1;5793
18;0.5;Idle;(16, 20);;(17, 18);1;5794
18;0.5;Idle;(16, 20);;(17, 18);1;5795
18;0.5;Idle;(16, 20);;(17, 18);1;5796
18;0.5;Idle;(16, 20);;(17, 18);1;5797
18;0.5;Idle;(16, 20);;(17, 18);1;5798
18;0.5;Idle;(16, 20);;(17, 18);1;5799
18;0.5;Idle;(16, 20);;(17, 18);1;5800
18;0.5;Idle;(16, 20);;(17, 18);1;5801
18;0.5;MoveNorthWest;(16, 20);;(17, 18);1;5802
18;0.5;MoveNorthWest;(16, 20);;(17, 18);1;5803
18;0.5;MoveNorthWest;(16, 20);;(17, 18);1;5804
18;0.5;MoveNorthWest;(16, 20);;(17, 18);1;5805
18;0.5;MoveNorthWest;(16, 20);;(17, 18);1;5806
18;0.5;MoveNorthWest;(16, 20);;(17, 18);1;5807
18;0.5;MoveNorthWest;(16, 20);;(17, 18);1;5808
18;0.5;MoveNorthWest;(16, 20);;(17, 18);1;5809
18;0.5;MoveNorthWest;(15, 19);;(17, 18);1;5810
18;0.5;MoveNorth;(15, 19);;(17, 18);1;5811
18;0.5;MoveNorth;(15, 19);;(17, 18);1;5812
18;0.5;MoveNorth;(15, 19);;(17, 18);1;5813
18;0.5;MoveNorth;(15, 19);;(17, 18);1;5814
18;0.5;MoveNorth;(15, 19);;(17, 18);1;5815
18;0.5;MoveNorth;(15, 19);;(17, 18);1;5816
18;0.5;MoveNorth;(15, 19);;(17, 18);1;5817
18;0.5;MoveNorth;(15, 19);;(17, 18);1;5818
18;0.5;MoveNorth;(15, 18);;(17, 18);1;5819
18;0.5;MoveNorth;(15, 18);;(17, 18);1;5820
18;0.5;MoveNorth;(15, 18);;(17, 18);1;5821
18;0.5;MoveNorth;(15, 18);;(17, 18);1;5822
18;0.5;MoveNorth;(15, 18);;(17, 18);1;5823
18;0.5;MoveNorth;(15, 18);;(17, 18);1;5824
18;0.5;MoveNorth;(15, 18);;(17, 18);1;5825
18;0.5;MoveNorth;(15, 18);;(17, 18);1;5826
18;0.5;MoveNorth;(15, 18);;(17, 18);1;5827
18;0.5;MoveNorth;(15, 17);;(17, 18);1;5828
18;0.5;MoveNorth;(15, 17);;(17, 18);1;5829
18;0.5;MoveNorth;(15, 17);;(17, 18);1;5830
18;0.5;MoveNorth;(15, 17);;(17, 18);1;5831
18;0.5;MoveNorth;(15, 17);;(17, 18);1;5832
18;0.5;MoveNorth;(15, 17);;(17, 18);1;5833
18;0.5;MoveNorth;(15, 17);;(17, 18);1;5834
18;0.5;MoveNorth;(15, 17);;(17, 18);1;5835
18;0.5;MoveNorth;(15, 17);;(17, 18);1;5836
18;0.5;MoveNorth;(15, 16);;(17, 18);1;5837
18;0.5;MoveNorthWest;(15, 16);;(17, 18);1;5838
18;0.5;MoveNorthWest;(15, 16);;(17, 18);1;5839
18;0.5;MoveNorthWest;(15, 16);;(17, 18);1;5840
18;0.5;MoveNorthWest;(15, 16);;(17, 18);1;5841
18;0.5;MoveNorthWest;(15, 16);;(17, 18);1;5842
18;0.5;MoveNorthWest;(15, 16);;(17, 18);1;5843
18;0.5;MoveNorthWest;(15, 16);;(17, 18);1;5844
18;0.5;MoveNorthWest;(15, 16);;(17, 18);1;5845
18;0.5;MoveNorthWest;(14, 15);;(17, 18);1;5846
18;0.5;MoveNorth;(14, 15);;(17, 18);1;5847
18;0.5;MoveNorth;(14, 15);;(17, 18);1;5848
18;0.5;MoveNorth;(14, 15);;(17, 18);1;5849
18;0.5;MoveNorth;(14, 15);;(17, 18);1;5850
18;0.5;MoveNorth;(14, 15);;(17, 18);1;5851
18;0.5;MoveNorth;(14, 15);;(17, 18);1;5852
18;0.5;MoveNorth;(14, 15);;(17, 18);1;5853
18;0.5;MoveNorth;(14, 15);;(17, 18);1;5854
18;0.5;MoveNorth;(14, 14);;(17, 18);1;5855
18;0.5;MoveSouthEast;(14, 14);;(17, 18);1;5856
18;0.5;MoveSouthEast;(14, 14);;(17, 18);1;5857
18;0.5;MoveSouthEast;(14, 14);;(17, 18);1;5858
18;0.5;MoveSouthEast;(14, 14);;(17, 18);1;5859
18;0.5;MoveSouthEast;(14, 14);;(17, 18);1;5860
18;0.5;MoveSouthEast;(14, 14);;(17, 18);1;5861
18;0.5;MoveSouthEast;(14, 14);;(17, 18);1;5862
18;0.5;MoveSouthEast;(14, 14);;(17, 18);1;5863
18;0.5;MoveSouthEast;(15, 15);;(17, 18);1;5864
18;0.5;MoveNorthEast;(15, 15);;(17, 18);1;5865
18;0.5;MoveNorthEast;(15, 15);;(17, 18);1;5866
18;0.5;MoveNorthEast;(15, 15);;(17, 18);1;5867
18;0.5;MoveNorthEast;(15, 15);;(17, 18);1;5868
18;0.5;MoveNorthEast;(15, 15);;(17, 18);1;5869
18;0.5;MoveNorthEast;(15, 15);;(17, 18);1;5870
18;0.5;MoveNorthEast;(15, 15);;(17, 18);1;5871
18;0.5;MoveNorthEast;(15, 15);;(17, 18);1;5872
18;0.5;MoveNorthEast;(16, 14);;(17, 18);1;5873
18;0.5;Idle;(16, 14);;(17, 18);1;5874
18;0.5;Idle;(16, 14);;(17, 18);1;5875
18;0.5;Idle;(16, 14);;(17, 18);1;5876
18;0.5;Idle;(16, 14);;(17, 18);1;5877
18;0.5;Idle;(16, 14);;(17, 18);1;5878
18;0.5;Idle;(16, 14);;(17, 18);1;5879
18;0.5;Idle;(16, 14);;(17, 18);1;5880
18;0.5;Idle;(16, 14);;(17, 18);1;5881
18;0.5;Idle;(16, 14);;(17, 18);1;5882
18;0.5;Idle;(16, 14);;(17, 18);1;5883
18;0.5;Idle;(16, 14);;(17, 18);1;5884
18;0.5;Idle;(16, 14);;(17, 18);1;5885
18;0.5;Idle;(16, 14);;(17, 18);1;5886
18;0.5;Idle;(16, 14);;(17, 18);1;5887
18;0.5;Idle;(16, 14);;(17, 18);1;5888
18;0.5;Idle;(16, 14);;(17, 18);1;5889
18;0.5;Idle;(16, 14);;(17, 18);1;5890
18;0.5;Idle;(16, 14);;(17, 18);1;5891
18;0.5;Idle;(16, 14);;(17, 18);1;5892
18;0.5;Idle;(16, 14);;(17, 18);1;5893
18;0.5;Idle;(16, 14);;(17, 18);1;5894
18;0.5;Idle;(16, 14);;(17, 18);1;5895
18;0.5;Idle;(16, 14);;(17, 18);1;5896
18;0.5;Idle;(16, 14);;(17, 18);1;5897
18;0.5;Idle;(16, 14);;(17, 18);1;5898
18;0.5;Idle;(16, 14);;(17, 18);1;5899
18;0.5;MoveSouthWest;(16, 14);;(17, 18);1;5900
18;0.5;MoveSouthWest;(16, 14);;(17, 18);1;5901
18;0.5;MoveSouthWest;(16, 14);;(17, 18);1;5902
18;0.5;MoveSouthWest;(16, 14);;(17, 18);1;5903
18;0.5;MoveSouthWest;(16, 14);;(17, 18);1;5904
18;0.5;MoveSouthWest;(16, 14);;(17, 18);1;5905
18;0.5;MoveSouthWest;(16, 14);;(17, 18);1;5906
18;0.5;MoveSouthWest;(16, 14);;(17, 18);1;5907
18;0.5;MoveSouthWest;(15, 15);;(17, 18);1;5908
18;0.5;MoveSouth;(15, 15);;(17, 18);1;5909
18;0.5;MoveSouth;(15, 15);;(17, 18);1;5910
18;0.5;MoveSouth;(15, 15);;(17, 18);1;5911
18;0.5;MoveSouth;(15, 15);;(17, 18);1;5912
18;0.5;MoveSouth;(15, 15);;(17, 18);1;5913
18;0.5;MoveSouth;(15, 15);;(17, 18);1;5914
18;0.5;MoveSouth;(15, 15);;(17, 18);1;5915
18;0.5;MoveSouth;(15, 15);;(17, 18);1;5916
18;0.5;MoveSouth;(15, 16);;(17, 18);1;5917
18;0.5;MoveSouthWest;(15, 16);;(17, 18);1;5918
18;0.5;MoveSouthWest;(15, 16);;(17, 18);1;5919
18;0.5;MoveSouthWest;(15, 16);;(17, 18);1;5920
18;0.5;MoveSouthWest;(15, 16);;(17, 18);1;5921
18;0.5;MoveSouthWest;(15, 16);;(17, 18);1;5922
18;0.5;MoveSouthWest;(15, 16);;(17, 18);1;5923
18;0.5;MoveSouthWest;(15, 16);;(17, 18);1;5924
18;0.5;MoveSouthWest;(15, 16);;(17, 18);1;5925
18;0.5;MoveSouthWest;(14, 17);;(17, 18);1;5926
18;0.5;MoveWest;(14, 17);;(17, 18);1;5927
18;0.5;MoveWest;(14, 17);;(17, 18);1;5928
18;0.5;MoveWest;(14, 17);;(17, 18);1;5929
18;0.5;MoveWest;(14, 17);;(17, 18);1;5930
18;0.5;MoveWest;(14, 17);;(17, 18);1;5931
18;0.5;MoveWest;(14, 17);;(17, 18);1;5932
18;0.5;MoveWest;(14, 17);;(17, 18);1;5933
18;0.5;MoveWest;(14, 17);;(17, 18);1;5934
18;0.5;MoveWest;(14, 17);;(17, 18);1;5935
18;0.5;MoveWest;(14, 17);;(17, 18);1;5936
18;0.5;MoveWest;(14, 17);;(17, 18);1;5937
18;0.5;MoveWest;(14, 17);;(17, 18);1;5938
18;0.5;MoveWest;(14, 17);;(17, 18);1;5939
18;0.5;MoveWest;(13, 17);;(17, 18);1;5940
18;0.5;MoveWest;(13, 17);;(17, 18);1;5941
18;0.5;MoveWest;(13, 17);;(17, 18);1;5942
18;0.5;MoveWest;(13, 17);;(17, 18);1;5943
18;0.5;MoveWest;(13, 17);;(17, 18);1;5944
18;0.5;MoveWest;(13, 17);;(17, 18);1;5945
18;0.5;MoveWest;(13, 17);;(17, 18);1;5946
18;0.5;MoveWest;(13, 17);;(17, 18);1;5947
18;0.5;MoveWest;(13, 17);;(17, 18);1;5948
18;0.5;MoveWest;(12, 17);;(17, 18);1;5949
18;0.5;MoveWest;(12, 17);;(17, 18);1;5950
18;0.5;MoveWest;(12, 17);;(17, 18);1;5951
18;0.5;MoveWest;(12, 17);;(17, 18);1;5952
18;0.5;MoveWest;(12, 17);;(17, 18);1;5953
18;0.5;MoveWest;(12, 17);;(17, 18);1;5954
18;0.5;MoveWest;(12, 17);;(17, 18);1;5955
18;0.5;MoveWest;(12, 17);;(17, 18);1;5956
18;0.5;MoveWest;(12, 17);;(17, 18);1;5957
18;0.5;MoveWest;(11, 17);;(17, 18);1;5958
18;0.5;MoveWest;(11, 17);;(17, 18);1;5959
18;0.5;MoveWest;(11, 17);;(17, 18);1;5960
18;0.5;MoveWest;(11, 17);;(17, 18);1;5961
18;0.5;MoveWest;(11, 17);;(17, 18);1;5962
18;0.5;MoveWest;(11, 17);;(17, 18);1;5963
18;0.5;MoveWest;(11, 17);;(17, 18);1;5964
18;0.5;MoveWest;(11, 17);;(17, 18);1;5965
18;0.5;MoveWest;(11, 17);;(17, 18);1;5966
18;0.5;MoveWest;(10, 17);;(17, 18);1;5967
18;0.5;MoveWest;(10, 17);;(17, 18);1;5968
18;0.5;MoveWest;(10, 17);;(17, 18);1;5969
18;0.5;MoveWest;(10, 17);;(17, 18);1;5970
18;0.5;MoveWest;(10, 17);;(17, 18);1;5971
18;0.5;MoveWest;(10, 17);;(17, 18);1;5972
18;0.5;MoveWest;(10, 17);;(17, 18);1;5973
18;0.5;MoveWest;(10, 17);;(17, 18);1;5974
18;0.5;MoveWest;(10, 17);;(17, 18);1;5975
18;0.5;MoveWest;(9, 17);;(17, 18);1;5976
18;0.5;MoveWest;(9, 17);;(17, 18);1;5977
18;0.5;MoveWest;(9, 17);;(17, 18);1;5978
18;0.5;MoveWest;(9, 17);;(17, 18);1;5979
18;0.5;MoveWest;(9, 17);;(17, 18);1;5980
18;0.5;MoveWest;(9, 17);;(17, 18);1;5981
18;0.5;MoveWest;(9, 17);;(17, 18);1;5982
18;0.5;MoveWest;(9, 17);;(17, 18);1;5983
18;0.5;MoveWest;(9, 17);;(17, 18);1;5984
18;0.5;MoveWest;(8, 17);;(17, 18);1;5985
18;0.5;MoveWest;(8, 17);;(17, 18);1;5986
18;0.5;MoveWest;(8, 17);;(17, 18);1;5987
18;0.5;MoveWest;(8, 17);;(17, 18);1;5988
18;0.5;MoveWest;(8, 17);;(17, 18);1;5989
18;0.5;MoveWest;(8, 17);;(17, 18);1;5990
18;0.5;MoveWest;(8, 17);;(17, 18);1;5991
18;0.5;MoveWest;(8, 17);;(17, 18);1;5992
18;0.5;MoveWest;(8, 17);;(17, 18);1;5993
