score;completeness;rescuebot_action;rescuebot_location;bored_action;bored_location;world_nr;tick_nr
33;0.875;MoveSouthEast;(14, 20);;(3, 20);1;3932
33;0.875;MoveSouthEast;(14, 20);;(3, 20);1;3933
33;0.875;MoveSouthEast;(15, 21);;(3, 20);1;3934
33;0.875;MoveNorthEast;(15, 21);;(3, 20);1;3935
33;0.875;MoveNorthEast;(15, 21);;(3, 20);1;3936
33;0.875;MoveNorthEast;(15, 21);MoveSouth;(3, 21);1;3937
33;0.875;MoveNorthEast;(15, 21);;(3, 21);1;3938
33;0.875;MoveNorthEast;(15, 21);;(3, 21);1;3939
33;0.875;MoveNorthEast;(15, 21);;(3, 21);1;3940
33;0.875;MoveNorthEast;(15, 21);;(3, 21);1;3941
33;0.875;MoveNorthEast;(15, 21);;(3, 21);1;3942
33;0.875;MoveNorthEast;(16, 20);;(3, 21);1;3943
33;0.875;Idle;(16, 20);MoveSouth;(3, 21);1;3944
33;0.875;Idle;(16, 20);;(3, 21);1;3945
33;0.875;Idle;(16, 20);;(3, 21);1;3946
33;0.875;Idle;(16, 20);;(3, 21);1;3947
33;0.875;Idle;(16, 20);MoveNorth;(3, 20);1;3948
33;0.875;Idle;(16, 20);;(3, 20);1;3949
33;0.875;Idle;(16, 20);MoveNorth;(3, 19);1;3950
33;0.875;Idle;(16, 20);MoveNorth;(3, 18);1;3951
33;0.875;Idle;(16, 20);;(3, 18);1;3952
33;0.875;Idle;(16, 20);MoveNorth;(3, 17);1;3953
33;0.875;Idle;(16, 20);;(3, 17);1;3954
33;0.875;Idle;(16, 20);MoveNorth;(3, 16);1;3955
33;0.875;Idle;(16, 20);;(3, 16);1;3956
33;0.875;Idle;(16, 20);MoveNorth;(3, 15);1;3957
33;0.875;Idle;(16, 20);;(3, 15);1;3958
33;0.875;Idle;(16, 20);MoveNorth;(3, 14);1;3959
33;0.875;Idle;(16, 20);;(3, 14);1;3960
33;0.875;Idle;(16, 20);MoveNorth;(3, 14);1;3961
33;0.875;Idle;(16, 20);;(3, 14);1;3962
33;0.875;Idle;(16, 20);MoveNorth;(3, 14);1;3963
33;0.875;Idle;(16, 20);;(3, 14);1;3964
33;0.875;Idle;(16, 20);;(3, 14);1;3965
33;0.875;Idle;(16, 20);;(3, 14);1;3966
33;0.875;Idle;(16, 20);MoveSouth;(3, 15);1;3967
33;0.875;Idle;(16, 20);;(3, 15);1;3968
33;0.875;Idle;(16, 20);;(3, 15);1;3969
33;0.875;MoveNorthWest;(16, 20);;(3, 15);1;3970
33;0.875;MoveNorthWest;(16, 20);MoveSouth;(3, 16);1;3971
33;0.875;MoveNorthWest;(16, 20);;(3, 16);1;3972
33;0.875;MoveNorthWest;(16, 20);;(3, 16);1;3973
33;0.875;MoveNorthWest;(16, 20);;(3, 16);1;3974
33;0.875;MoveNorthWest;(16, 20);;(3, 16);1;3975
33;0.875;MoveNorthWest;(16, 20);;(3, 16);1;3976
33;0.875;MoveNorthWest;(16, 20);;(3, 16);1;3977
33;0.875;MoveNorthWest;(15, 19);;(3, 16);1;3978
33;0.875;MoveNorth;(15, 19);;(3, 16);1;3979
33;0.875;MoveNorth;(15, 19);;(3, 16);1;3980
33;0.875;MoveNorth;(15, 19);MoveSouth;(3, 17);1;3981
33;0.875;MoveNorth;(15, 19);;(3, 17);1;3982
33;0.875;MoveNorth;(15, 19);;(3, 17);1;3983
33;0.875;MoveNorth;(15, 19);;(3, 17);1;3984
33;0.875;MoveNorth;(15, 19);MoveEast;(4, 17);1;3985
33;0.875;MoveNorth;(15, 19);;(4, 17);1;3986
33;0.875;MoveNorth;(15, 18);MoveEast;(4, 17);1;3987
33;0.875;MoveNorth;(15, 18);MoveEast;(4, 17);1;3988
33;0.875;MoveNorth;(15, 18);MoveEast;(4, 17);1;3989
33;0.875;MoveNorth;(15, 18);MoveEast;(4, 17);1;3990
33;0.875;MoveNorth;(15, 18);MoveEast;(4, 17);1;3991
33;0.875;MoveNorth;(15, 18);MoveEast;(5, 17);1;3992
33;0.875;MoveNorth;(15, 18);MoveEast;(5, 17);1;3993
33;0.875;MoveNorth;(15, 18);MoveEast;(5, 17);1;3994
33;0.875;MoveNorth;(15, 18);MoveEast;(5, 17);1;3995
33;0.875;MoveNorth;(15, 17);MoveEast;(5, 17);1;3996
33;0.875;MoveNorth;(15, 17);MoveEast;(5, 17);1;3997
33;0.875;MoveNorth;(15, 17);MoveEast;(6, 17);1;3998
33;0.875;MoveNorth;(15, 17);;(6, 17);1;3999
33;0.875;MoveNorth;(15, 17);;(6, 17);1;4000
33;0.875;MoveNorth;(15, 17);;(6, 17);1;4001
33;0.875;MoveNorth;(15, 17);;(6, 17);1;4002
33;0.875;MoveNorth;(15, 17);;(6, 17);1;4003
33;0.875;MoveNorth;(15, 17);MoveEast;(6, 17);1;4004
33;0.875;MoveNorth;(15, 16);MoveEast;(6, 17);1;4005
33;0.875;MoveNorthWest;(15, 16);MoveEast;(6, 17);1;4006
33;0.875;MoveNorthWest;(15, 16);MoveEast;(6, 17);1;4007
33;0.875;MoveNorthWest;(15, 16);MoveEast;(6, 17);1;4008
33;0.875;MoveNorthWest;(15, 16);MoveEast;(7, 17);1;4009
33;0.875;MoveNorthWest;(15, 16);MoveEast;(7, 17);1;4010
33;0.875;MoveNorthWest;(15, 16);MoveEast;(7, 17);1;4011
33;0.875;MoveNorthWest;(15, 16);MoveEast;(7, 17);1;4012
33;0.875;MoveNorthWest;(15, 16);MoveEast;(7, 17);1;4013
33;0.875;MoveNorthWest;(14, 15);MoveEast;(7, 17);1;4014
33;0.875;MoveNorth;(14, 15);MoveEast;(8, 17);1;4015
33;0.875;MoveNorth;(14, 15);MoveEast;(8, 17);1;4016
33;0.875;MoveNorth;(14, 15);MoveEast;(8, 17);1;4017
33;0.875;MoveNorth;(14, 15);MoveEast;(8, 17);1;4018
33;0.875;MoveNorth;(14, 15);MoveEast;(8, 17);1;4019
33;0.875;MoveNorth;(14, 15);MoveEast;(8, 17);1;4020
33;0.875;MoveNorth;(14, 15);MoveEast;(9, 17);1;4021
33;0.875;MoveNorth;(14, 15);MoveEast;(10, 17);1;4022
33;0.875;MoveNorth;(14, 14);;(10, 17);1;4023
33;0.875;MoveSouthEast;(14, 14);;(10, 17);1;4024
33;0.875;MoveSouthEast;(14, 14);;(10, 17);1;4025
33;0.875;MoveSouthEast;(14, 14);;(10, 17);1;4026
33;0.875;MoveSouthEast;(14, 14);MoveNorth;(10, 17);1;4027
33;0.875;MoveSouthEast;(14, 14);;(10, 17);1;4028
33;0.875;MoveSouthEast;(14, 14);;(10, 17);1;4029
33;0.875;MoveSouthEast;(14, 14);;(10, 17);1;4030
33;0.875;MoveSouthEast;(14, 14);MoveWest;(9, 17);1;4031
33;0.875;MoveSouthEast;(15, 15);;(9, 17);1;4032
33;0.875;MoveNorthEast;(15, 15);;(9, 17);1;4033
33;0.875;MoveNorthEast;(15, 15);;(9, 17);1;4034
33;0.875;MoveNorthEast;(15, 15);;(9, 17);1;4035
33;0.875;MoveNorthEast;(15, 15);;(9, 17);1;4036
33;0.875;MoveNorthEast;(15, 15);;(9, 17);1;4037
33;0.875;MoveNorthEast;(15, 15);MoveNorth;(9, 16);1;4038
33;0.875;MoveNorthEast;(15, 15);;(9, 16);1;4039
33;0.875;MoveNorthEast;(15, 15);MoveNorth;(9, 15);1;4040
33;0.875;MoveNorthEast;(16, 14);;(9, 15);1;4041
33;0.875;Idle;(16, 14);MoveNorth;(9, 14);1;4042
33;0.875;Idle;(16, 14);;(9, 14);1;4043
33;0.875;Idle;(16, 14);MoveNorth;(9, 14);1;4044
33;0.875;Idle;(16, 14);;(9, 14);1;4045
33;0.875;Idle;(16, 14);;(9, 14);1;4046
33;0.875;Idle;(16, 14);;(9, 14);1;4047
33;0.875;Idle;(16, 14);;(9, 14);1;4048
33;0.875;Idle;(16, 14);;(9, 14);1;4049
33;0.875;Idle;(16, 14);;(9, 14);1;4050
33;0.875;Idle;(16, 14);;(9, 14);1;4051
33;0.875;Idle;(16, 14);MoveSouth;(9, 15);1;4052
33;0.875;Idle;(16, 14);MoveSouth;(9, 16);1;4053
33;0.875;Idle;(16, 14);;(9, 16);1;4054
33;0.875;Idle;(16, 14);;(9, 16);1;4055
33;0.875;Idle;(16, 14);MoveSouth;(9, 17);1;4056
33;0.875;Idle;(16, 14);;(9, 17);1;4057
33;0.875;Idle;(16, 14);;(9, 17);1;4058
33;0.875;Idle;(16, 14);;(9, 17);1;4059
33;0.875;Idle;(16, 14);;(9, 17);1;4060
33;0.875;Idle;(16, 14);;(9, 17);1;4061
33;0.875;Idle;(16, 14);;(9, 17);1;4062
33;0.875;Idle;(16, 14);;(9, 17);1;4063
33;0.875;Idle;(16, 14);MoveWest;(8, 17);1;4064
33;0.875;Idle;(16, 14);MoveWest;(8, 17);1;4065
33;0.875;Idle;(16, 14);MoveWest;(8, 17);1;4066
33;0.875;Idle;(16, 14);MoveWest;(8, 17);1;4067
33;0.875;MoveSouthWest;(16, 14);MoveWest;(8, 17);1;4068
33;0.875;MoveSouthWest;(16, 14);MoveWest;(8, 17);1;4069
33;0.875;MoveSouthWest;(16, 14);MoveWest;(7, 17);1;4070
33;0.875;MoveSouthWest;(16, 14);MoveWest;(7, 17);1;4071
33;0.875;MoveSouthWest;(16, 14);MoveWest;(7, 17);1;4072
33;0.875;MoveSouthWest;(16, 14);MoveWest;(7, 17);1;4073
33;0.875;MoveSouthWest;(16, 14);MoveWest;(7, 17);1;4074
33;0.875;MoveSouthWest;(16, 14);MoveWest;(7, 17);1;4075
33;0.875;MoveSouthWest;(15, 15);MoveWest;(6, 17);1;4076
33;0.875;MoveSouth;(15, 15);MoveWest;(6, 17);1;4077
33;0.875;MoveSouth;(15, 15);MoveWest;(6, 17);1;4078
33;0.875;MoveSouth;(15, 15);MoveWest;(6, 17);1;4079
33;0.875;MoveSouth;(15, 15);MoveWest;(6, 17);1;4080
33;0.875;MoveSouth;(15, 15);MoveWest;(6, 17);1;4081
33;0.875;MoveSouth;(15, 15);MoveWest;(5, 17);1;4082
33;0.875;MoveSouth;(15, 15);MoveNorth;(5, 17);1;4083
33;0.875;MoveSouth;(15, 15);MoveNorth;(5, 17);1;4084
33;0.875;MoveSouth;(15, 16);MoveNorth;(5, 17);1;4085
33;0.875;MoveSouthWest;(15, 16);MoveNorth;(5, 17);1;4086
33;0.875;MoveSouthWest;(15, 16);MoveNorth;(5, 17);1;4087
33;0.875;MoveSouthWest;(15, 16);MoveNorth;(5, 17);1;4088
33;0.875;MoveSouthWest;(15, 16);MoveNorth;(5, 17);1;4089
33;0.875;MoveSouthWest;(15, 16);MoveNorth;(5, 17);1;4090
33;0.875;MoveSouthWest;(15, 16);MoveNorth;(5, 17);1;4091
33;0.875;MoveSouthWest;(15, 16);MoveNorth;(5, 17);1;4092
33;0.875;MoveSouthWest;(15, 16);MoveNorth;(5, 17);1;4093
33;0.875;MoveSouthWest;(14, 17);MoveNorth;(5, 17);1;4094
33;0.875;MoveWest;(14, 17);MoveNorth;(5, 17);1;4095
33;0.875;MoveWest;(14, 17);MoveNorth;(5, 17);1;4096
33;0.875;MoveWest;(14, 17);MoveNorth;(5, 17);1;4097
33;0.875;MoveWest;(14, 17);MoveNorth;(5, 17);1;4098
33;0.875;MoveWest;(14, 17);MoveNorth;(5, 17);1;4099
33;0.875;MoveWest;(14, 17);MoveNorth;(5, 17);1;4100
33;0.875;MoveWest;(14, 17);MoveNorth;(5, 17);1;4101
33;0.875;MoveWest;(14, 17);MoveNorth;(5, 17);1;4102
33;0.875;MoveWest;(14, 17);MoveNorth;(5, 17);1;4103
33;0.875;MoveWest;(14, 17);MoveNorth;(5, 17);1;4104
33;0.875;MoveWest;(14, 17);MoveNorth;(5, 17);1;4105
33;0.875;MoveWest;(14, 17);MoveNorth;(5, 17);1;4106
33;0.875;MoveWest;(14, 17);MoveNorth;(5, 17);1;4107
33;0.875;MoveWest;(13, 17);MoveNorth;(5, 17);1;4108
33;0.875;MoveWest;(13, 17);MoveNorth;(5, 17);1;4109
33;0.875;MoveWest;(13, 17);MoveNorth;(5, 17);1;4110
33;0.875;MoveWest;(13, 17);MoveNorth;(5, 17);1;4111
33;0.875;MoveWest;(13, 17);MoveNorth;(5, 17);1;4112
33;0.875;MoveWest;(13, 17);MoveNorth;(5, 17);1;4113
33;0.875;MoveWest;(13, 17);MoveNorth;(5, 17);1;4114
33;0.875;MoveWest;(13, 17);MoveNorth;(5, 17);1;4115
33;0.875;MoveWest;(13, 17);MoveNorth;(5, 17);1;4116
33;0.875;MoveWest;(12, 17);MoveNorth;(5, 17);1;4117
33;0.875;MoveWest;(12, 17);MoveNorth;(5, 17);1;4118
33;0.875;MoveWest;(12, 17);MoveEast;(5, 17);1;4119
33;0.875;MoveWest;(12, 17);MoveEast;(5, 17);1;4120
33;0.875;MoveWest;(12, 17);MoveEast;(5, 17);1;4121
33;0.875;MoveWest;(12, 17);MoveEast;(5, 17);1;4122
33;0.875;MoveWest;(12, 17);MoveEast;(5, 17);1;4123
33;0.875;MoveWest;(12, 17);MoveEast;(6, 17);1;4124
33;0.875;MoveWest;(12, 17);;(6, 17);1;4125
33;0.875;MoveWest;(11, 17);;(6, 17);1;4126
33;0.875;MoveWest;(11, 17);;(6, 17);1;4127
33;0.875;MoveWest;(11, 17);;(6, 17);1;4128
33;0.875;MoveWest;(11, 17);;(6, 17);1;4129
33;0.875;MoveWest;(11, 17);;(6, 17);1;4130
33;0.875;MoveWest;(11, 17);;(6, 17);1;4131
33;0.875;MoveWest;(11, 17);;(6, 17);1;4132
33;0.875;MoveWest;(11, 17);;(6, 17);1;4133
33;0.875;MoveWest;(11, 17);;(6, 17);1;4134
33;0.875;MoveWest;(10, 17);MoveNorth;(6, 17);1;4135
33;0.875;MoveWest;(10, 17);MoveNorth;(6, 17);1;4136
33;0.875;MoveWest;(10, 17);MoveNorth;(6, 17);1;4137
33;0.875;MoveWest;(10, 17);MoveNorth;(6, 17);1;4138
33;0.875;MoveWest;(10, 17);MoveNorth;(6, 17);1;4139
33;0.875;MoveWest;(10, 17);MoveNorth;(6, 16);1;4140
33;0.875;MoveWest;(10, 17);MoveNorth;(6, 16);1;4141
33;0.875;MoveWest;(10, 17);MoveNorth;(6, 16);1;4142
33;0.875;MoveWest;(10, 17);MoveNorth;(6, 16);1;4143
33;0.875;MoveWest;(9, 17);MoveNorth;(6, 16);1;4144
33;0.875;MoveNorth;(9, 17);MoveNorth;(6, 16);1;4145
33;0.875;MoveNorth;(9, 17);MoveNorth;(6, 15);1;4146
33;0.875;MoveNorth;(9, 17);MoveNorth;(6, 15);1;4147
33;0.875;MoveNorth;(9, 17);MoveNorth;(6, 15);1;4148
33;0.875;MoveNorth;(9, 17);MoveNorth;(6, 15);1;4149
33;0.875;MoveNorth;(9, 17);MoveNorth;(6, 15);1;4150
33;0.875;MoveNorth;(9, 17);MoveNorth;(6, 15);1;4151
33;0.875;MoveNorth;(9, 17);MoveNorth;(6, 14);1;4152
33;0.875;MoveNorth;(9, 16);MoveNorth;(6, 14);1;4153
33;0.875;MoveNorthWest;(9, 16);MoveNorth;(6, 14);1;4154
33;0.875;MoveNorthWest;(9, 16);MoveNorth;(6, 14);1;4155
33;0.875;MoveNorthWest;(9, 16);MoveNorth;(6, 14);1;4156
33;0.875;MoveNorthWest;(9, 16);MoveNorth;(6, 14);1;4157
33;0.875;MoveNorthWest;(9, 16);MoveNorth;(6, 13);1;4158
33;0.875;MoveNorthWest;(9, 16);MoveNorth;(6, 13);1;4159
33;0.875;MoveNorthWest;(9, 16);MoveNorth;(6, 13);1;4160
33;0.875;MoveNorthWest;(9, 16);MoveNorth;(6, 13);1;4161
33;0.875;MoveNorthWest;(8, 15);MoveNorth;(6, 13);1;4162
33;0.875;MoveNorth;(8, 15);MoveNorth;(6, 13);1;4163
33;0.875;MoveNorth;(8, 15);MoveNorth;(6, 12);1;4164
33;0.875;MoveNorth;(8, 15);MoveNorth;(6, 12);1;4165
33;0.875;MoveNorth;(8, 15);MoveNorth;(6, 12);1;4166
33;0.875;MoveNorth;(8, 15);MoveNorth;(6, 12);1;4167
33;0.875;MoveNorth;(8, 15);MoveNorth;(6, 12);1;4168
33;0.875;MoveNorth;(8, 15);MoveNorth;(6, 12);1;4169
33;0.875;MoveNorth;(8, 15);MoveNorth;(6, 11);1;4170
33;0.875;MoveNorth;(8, 14);MoveNorth;(6, 10);1;4171
33;0.875;MoveSouthEast;(8, 14);;(6, 10);1;4172
33;0.875;MoveSouthEast;(8, 14);MoveNorth;(6, 9);1;4173
33;0.875;MoveSouthEast;(8, 14);;(6, 9);1;4174
33;0.875;MoveSouthEast;(8, 14);;(6, 9);1;4175
33;0.875;MoveSouthEast;(8, 14);MoveNorth;(6, 8);1;4176
33;0.875;MoveSouthEast;(8, 14);;(6, 8);1;4177
33;0.875;MoveSouthEast;(8, 14);MoveNorth;(6, 7);1;4178
33;0.875;MoveSouthEast;(8, 14);;(6, 7);1;4179
33;0.875;MoveSouthEast;(9, 15);;(6, 7);1;4180
33;0.875;MoveNorthEast;(9, 15);;(6, 7);1;4181
33;0.875;MoveNorthEast;(9, 15);MoveNorth;(6, 6);1;4182
33;0.875;MoveNorthEast;(9, 15);;(6, 6);1;4183
33;0.875;MoveNorthEast;(9, 15);;(6, 6);1;4184
33;0.875;MoveNorthEast;(9, 15);;(6, 6);1;4185
33;0.875;MoveNorthEast;(9, 15);;(6, 6);1;4186
33;0.875;MoveNorthEast;(9, 15);;(6, 6);1;4187
33;0.875;MoveNorthEast;(9, 15);;(6, 6);1;4188
33;0.875;MoveNorthEast;(10, 14);MoveWest;(5, 6);1;4189
33;0.875;Idle;(10, 14);MoveWest;(4, 6);1;4190
33;0.875;Idle;(10, 14);;(4, 6);1;4191
33;0.875;Idle;(10, 14);MoveWest;(3, 6);1;4192
33;0.875;Idle;(10, 14);;(3, 6);1;4193
33;0.875;Idle;(10, 14);;(3, 6);1;4194
33;0.875;Idle;(10, 14);MoveWest;(2, 6);1;4195
33;0.875;Idle;(10, 14);;(2, 6);1;4196
33;0.875;Idle;(10, 14);;(2, 6);1;4197
33;0.875;Idle;(10, 14);;(2, 6);1;4198
33;0.875;Idle;(10, 14);;(2, 6);1;4199
33;0.875;Idle;(10, 14);;(2, 6);1;4200
33;0.875;Idle;(10, 14);MoveEast;(3, 6);1;4201
33;0.875;Idle;(10, 14);;(3, 6);1;4202
33;0.875;Idle;(10, 14);;(3, 6);1;4203
33;0.875;Idle;(10, 14);;(3, 6);1;4204
33;0.875;Idle;(10, 14);;(3, 6);1;4205
33;0.875;Idle;(10, 14);MoveSouth;(3, 7);1;4206
33;0.875;Idle;(10, 14);;(3, 7);1;4207
33;0.875;Idle;(10, 14);;(3, 7);1;4208
33;0.875;Idle;(10, 14);;(3, 7);1;4209
33;0.875;Idle;(10, 14);MoveSouth;(3, 8);1;4210
33;0.875;Idle;(10, 14);MoveSouth;(3, 9);1;4211
33;0.875;Idle;(10, 14);;(3, 9);1;4212
33;0.875;Idle;(10, 14);;(3, 9);1;4213
33;0.875;Idle;(10, 14);;(3, 9);1;4214
33;0.875;Idle;(10, 14);;(3, 9);1;4215
33;0.875;MoveSouth;(10, 14);;(3, 9);1;4216
33;0.875;MoveSouth;(10, 14);;(3, 9);1;4217
33;0.875;MoveSouth;(10, 14);;(3, 9);1;4218
33;0.875;MoveSouth;(10, 14);;(3, 9);1;4219
33;0.875;MoveSouth;(10, 14);MoveNorth;(3, 8);1;4220
33;0.875;MoveSouth;(10, 14);;(3, 8);1;4221
33;0.875;MoveSouth;(10, 14);MoveNorth;(3, 7);1;4222
33;0.875;MoveSouth;(10, 14);;(3, 7);1;4223
33;0.875;MoveSouth;(10, 15);MoveNorth;(3, 6);1;4224
33;0.875;MoveSouthWest;(10, 15);;(3, 6);1;4225
33;0.875;MoveSouthWest;(10, 15);MoveNorth;(3, 5);1;4226
33;0.875;MoveSouthWest;(10, 15);;(3, 5);1;4227
33;0.875;MoveSouthWest;(10, 15);;(3, 5);1;4228
33;0.875;MoveSouthWest;(10, 15);;(3, 5);1;4229
33;0.875;MoveSouthWest;(10, 15);;(3, 5);1;4230
33;0.875;MoveSouthWest;(10, 15);MoveNorth;(3, 4);1;4231
33;0.875;MoveSouthWest;(10, 15);;(3, 4);1;4232
33;0.875;MoveSouthWest;(9, 16);MoveNorth;(3, 3);1;4233
33;0.875;MoveSouth;(9, 16);;(3, 3);1;4234
33;0.875;MoveSouth;(9, 16);MoveNorth;(3, 2);1;4235
33;0.875;MoveSouth;(9, 16);;(3, 2);1;4236
33;0.875;MoveSouth;(9, 16);MoveNorth;(3, 2);1;4237
33;0.875;MoveSouth;(9, 16);;(3, 2);1;4238
33;0.875;MoveSouth;(9, 16);MoveNorth;(3, 2);1;4239
33;0.875;MoveSouth;(9, 16);;(3, 2);1;4240
33;0.875;MoveSouth;(9, 16);;(3, 2);1;4241
33;0.875;MoveSouth;(9, 17);;(3, 2);1;4242
33;0.875;MoveSouth;(9, 17);;(3, 2);1;4243
33;0.875;MoveSouth;(9, 17);MoveSouth;(3, 3);1;4244
33;0.875;MoveSouth;(9, 17);;(3, 3);1;4245
33;0.875;MoveSouth;(9, 17);MoveSouth;(3, 4);1;4246
33;0.875;MoveSouth;(9, 17);;(3, 4);1;4247
33;0.875;MoveSouth;(9, 17);MoveSouth;(3, 5);1;4248
33;0.875;MoveSouth;(9, 17);;(3, 5);1;4249
33;0.875;MoveSouth;(9, 17);MoveSouth;(3, 6);1;4250
33;0.875;MoveSouth;(9, 18);;(3, 6);1;4251
33;0.875;MoveSouth;(9, 18);;(3, 6);1;4252
33;0.875;MoveSouth;(9, 18);;(3, 6);1;4253
33;0.875;MoveSouth;(9, 18);MoveEast;(4, 6);1;4254
33;0.875;MoveSouth;(9, 18);MoveEast;(5, 6);1;4255
33;0.875;MoveSouth;(9, 18);;(5, 6);1;4256
33;0.875;MoveSouth;(9, 18);;(5, 6);1;4257
33;0.875;MoveSouth;(9, 18);MoveEast;(6, 6);1;4258
33;0.875;MoveSouth;(9, 18);;(6, 6);1;4259
33;0.875;MoveSouth;(9, 19);MoveEast;(7, 6);1;4260
33;0.875;MoveSouthWest;(9, 19);;(7, 6);1;4261
33;0.875;MoveSouthWest;(9, 19);MoveEast;(8, 6);1;4262
33;0.875;MoveSouthWest;(9, 19);;(8, 6);1;4263
33;0.875;MoveSouthWest;(9, 19);MoveEast;(9, 6);1;4264
33;0.875;MoveSouthWest;(9, 19);;(9, 6);1;4265
33;0.875;MoveSouthWest;(9, 19);MoveEast;(10, 6);1;4266
33;0.875;MoveSouthWest;(9, 19);;(10, 6);1;4267
33;0.875;MoveSouthWest;(9, 19);;(10, 6);1;4268
33;0.875;MoveSouthWest;(8, 20);;(10, 6);1;4269
33;0.875;MoveSouthEast;(8, 20);;(10, 6);1;4270
33;0.875;MoveSouthEast;(8, 20);MoveSouth;(10, 6);1;4271
33;0.875;MoveSouthEast;(8, 20);MoveSouth;(10, 6);1;4272
33;0.875;MoveSouthEast;(8, 20);MoveSouth;(10, 6);1;4273
33;0.875;MoveSouthEast;(8, 20);MoveSouth;(10, 6);1;4274
33;0.875;MoveSouthEast;(8, 20);MoveSouth;(10, 6);1;4275
33;0.875;MoveSouthEast;(8, 20);MoveSouth;(10, 6);1;4276
33;0.875;MoveSouthEast;(8, 20);MoveWest;(10, 6);1;4277
33;0.875;MoveSouthEast;(9, 21);MoveWest;(10, 6);1;4278
33;0.875;MoveNorthEast;(9, 21);MoveWest;(10, 6);1;4279
33;0.875;MoveNorthEast;(9, 21);MoveWest;(10, 6);1;4280
33;0.875;MoveNorthEast;(9, 21);MoveWest;(10, 6);1;4281
33;0.875;MoveNorthEast;(9, 21);MoveWest;(9, 6);1;4282
33;0.875;MoveNorthEast;(9, 21);MoveSouth;(9, 7);1;4283
33;0.875;MoveNorthEast;(9, 21);MoveSouth;(9, 8);1;4284
33;0.875;MoveNorthEast;(9, 21);;(9, 8);1;4285
33;0.875;MoveNorthEast;(9, 21);;(9, 8);1;4286
33;0.875;MoveNorthEast;(10, 20);;(9, 8);1;4287
33;0.875;Idle;(10, 20);MoveSouth;(9, 9);1;4288
33;0.875;Idle;(10, 20);MoveSouth;(9, 9);1;4289
33;0.875;Idle;(10, 20);;(9, 9);1;4290
33;0.875;Idle;(10, 20);MoveSouth;(9, 9);1;4291
33;0.875;Idle;(10, 20);;(9, 9);1;4292
33;0.875;Idle;(10, 20);;(9, 9);1;4293
33;0.875;Idle;(10, 20);;(9, 9);1;4294
33;0.875;Idle;(10, 20);;(9, 9);1;4295
33;0.875;Idle;(10, 20);MoveNorth;(9, 8);1;4296
33;0.875;Idle;(10, 20);;(9, 8);1;4297
33;0.875;Idle;(10, 20);;(9, 8);1;4298
33;0.875;Idle;(10, 20);MoveNorth;(9, 7);1;4299
33;0.875;Idle;(10, 20);MoveNorth;(9, 6);1;4300
33;0.875;Idle;(10, 20);;(9, 6);1;4301
33;0.875;Idle;(10, 20);;(9, 6);1;4302
33;0.875;Idle;(10, 20);MoveNorth;(9, 5);1;4303
33;0.875;Idle;(10, 20);;(9, 5);1;4304
33;0.875;Idle;(10, 20);MoveNorth;(9, 4);1;4305
33;0.875;Idle;(10, 20);;(9, 4);1;4306
33;0.875;Idle;(10, 20);MoveNorth;(9, 3);1;4307
33;0.875;Idle;(10, 20);;(9, 3);1;4308
33;0.875;Idle;(10, 20);MoveNorth;(9, 2);1;4309
33;0.875;Idle;(10, 20);MoveNorth;(9, 2);1;4310
33;0.875;Idle;(10, 20);;(9, 2);1;4311
33;0.875;Idle;(10, 20);MoveNorth;(9, 2);1;4312
33;0.875;Idle;(10, 20);MoveNorth;(9, 2);1;4313
33;0.875;MoveNorthWest;(10, 20);;(9, 2);1;4314
33;0.875;MoveNorthWest;(10, 20);MoveNorth;(9, 2);1;4315
33;0.875;MoveNorthWest;(10, 20);;(9, 2);1;4316
33;0.875;MoveNorthWest;(10, 20);;(9, 2);1;4317
33;0.875;MoveNorthWest;(10, 20);;(9, 2);1;4318
33;0.875;MoveNorthWest;(10, 20);;(9, 2);1;4319
33;0.875;MoveNorthWest;(10, 20);MoveSouth;(9, 3);1;4320
33;0.875;MoveNorthWest;(10, 20);;(9, 3);1;4321
33;0.875;MoveNorthWest;(9, 19);MoveSouth;(9, 4);1;4322
33;0.875;MoveNorthWest;(9, 19);MoveSouth;(9, 5);1;4323
33;0.875;MoveNorthWest;(9, 19);;(9, 5);1;4324
33;0.875;MoveNorthWest;(9, 19);;(9, 5);1;4325
33;0.875;MoveNorthWest;(9, 19);;(9, 5);1;4326
33;0.875;MoveNorthWest;(9, 19);;(9, 5);1;4327
33;0.875;MoveNorthWest;(9, 19);MoveSouth;(9, 6);1;4328
33;0.875;MoveNorthWest;(9, 19);;(9, 6);1;4329
33;0.875;MoveNorthWest;(9, 19);MoveEast;(10, 6);1;4330
33;0.875;MoveNorthWest;(8, 18);MoveEast;(10, 6);1;4331
33;0.875;MoveWest;(8, 18);MoveEast;(10, 6);1;4332
33;0.875;MoveWest;(8, 18);MoveEast;(10, 6);1;4333
33;0.875;MoveWest;(8, 18);MoveEast;(10, 6);1;4334
33;0.875;MoveWest;(8, 18);MoveEast;(10, 6);1;4335
33;0.875;MoveWest;(8, 18);MoveEast;(11, 6);1;4336
33;0.875;MoveWest;(8, 18);MoveEast;(11, 6);1;4337
33;0.875;MoveWest;(8, 18);MoveEast;(11, 6);1;4338
33;0.875;MoveWest;(8, 18);MoveEast;(11, 6);1;4339
33;0.875;MoveWest;(7, 18);MoveEast;(11, 6);1;4340
33;0.875;MoveWest;(7, 18);MoveEast;(11, 6);1;4341
33;0.875;MoveWest;(7, 18);MoveEast;(12, 6);1;4342
