score;completeness;rescuebot_action;rescuebot_location;boobs_action;boobs_location;world_nr;tick_nr
9;0.25;;(8, 9);;(23, 6);1;1404
9;0.25;;(8, 9);MoveEast;(23, 6);1;1405
9;0.25;;(8, 9);;(23, 6);1;1406
9;0.25;;(8, 9);;(23, 6);1;1407
9;0.25;;(8, 9);;(23, 6);1;1408
9;0.25;;(8, 9);;(23, 6);1;1409
9;0.25;;(8, 9);MoveSouth;(23, 7);1;1410
9;0.25;;(8, 9);;(23, 7);1;1411
9;0.25;;(8, 9);;(23, 7);1;1412
9;0.25;;(8, 9);;(23, 7);1;1413
9;0.25;;(8, 9);;(23, 7);1;1414
9;0.25;;(8, 9);;(23, 7);1;1415
9;0.25;;(8, 9);MoveSouth;(23, 8);1;1416
9;0.25;;(8, 9);;(23, 8);1;1417
9;0.25;;(8, 9);;(23, 8);1;1418
9;0.25;;(8, 9);MoveSouth;(23, 9);1;1419
9;0.25;;(8, 9);;(23, 9);1;1420
9;0.25;;(8, 9);;(23, 9);1;1421
9;0.25;;(8, 9);;(23, 9);1;1422
9;0.25;;(8, 9);MoveSouth;(23, 10);1;1423
9;0.25;;(8, 9);;(23, 10);1;1424
9;0.25;;(8, 9);;(23, 10);1;1425
9;0.25;;(8, 9);;(23, 10);1;1426
9;0.25;;(8, 9);;(23, 10);1;1427
9;0.25;;(8, 9);;(23, 10);1;1428
9;0.25;;(8, 9);;(23, 10);1;1429
9;0.25;;(8, 9);;(23, 10);1;1430
9;0.25;;(8, 9);;(23, 10);1;1431
9;0.25;;(8, 9);;(23, 10);1;1432
9;0.25;;(8, 9);MoveSouth;(23, 11);1;1433
9;0.25;;(8, 9);;(23, 11);1;1434
9;0.25;;(8, 9);;(23, 11);1;1435
9;0.25;;(8, 9);;(23, 11);1;1436
9;0.25;;(8, 9);;(23, 11);1;1437
9;0.25;;(8, 9);;(23, 11);1;1438
9;0.25;;(8, 9);;(23, 11);1;1439
9;0.25;;(8, 9);;(23, 11);1;1440
15;0.375;;(23, 11);DropObjectTogether;(23, 11);1;1441
15;0.375;MoveWest;(23, 11);;(23, 11);1;1442
15;0.375;MoveWest;(23, 11);;(23, 11);1;1443
15;0.375;MoveWest;(23, 11);;(23, 11);1;1444
15;0.375;MoveWest;(23, 11);;(23, 11);1;1445
15;0.375;MoveWest;(23, 11);;(23, 11);1;1446
15;0.375;MoveWest;(23, 11);;(23, 11);1;1447
15;0.375;MoveWest;(23, 11);MoveWest;(22, 11);1;1448
15;0.375;MoveWest;(23, 11);;(22, 11);1;1449
15;0.375;MoveWest;(22, 11);;(22, 11);1;1450
15;0.375;MoveNorthWest;(22, 11);;(22, 11);1;1451
15;0.375;MoveNorthWest;(22, 11);;(22, 11);1;1452
15;0.375;MoveNorthWest;(22, 11);MoveWest;(21, 11);1;1453
15;0.375;MoveNorthWest;(22, 11);MoveWest;(20, 11);1;1454
15;0.375;MoveNorthWest;(22, 11);;(20, 11);1;1455
15;0.375;MoveNorthWest;(22, 11);MoveNorth;(20, 10);1;1456
15;0.375;MoveNorthWest;(22, 11);;(20, 10);1;1457
15;0.375;MoveNorthWest;(22, 11);;(20, 10);1;1458
15;0.375;MoveNorthWest;(21, 10);MoveNorth;(20, 9);1;1459
15;0.375;MoveNorthWest;(21, 10);;(20, 9);1;1460
15;0.375;MoveNorthWest;(21, 10);;(20, 9);1;1461
15;0.375;MoveNorthWest;(21, 10);MoveNorth;(20, 8);1;1462
15;0.375;MoveNorthWest;(21, 10);;(20, 8);1;1463
15;0.375;MoveNorthWest;(21, 10);MoveNorth;(20, 7);1;1464
15;0.375;MoveNorthWest;(21, 10);;(20, 7);1;1465
15;0.375;MoveNorthWest;(21, 10);MoveNorth;(20, 6);1;1466
15;0.375;MoveNorthWest;(21, 10);;(20, 6);1;1467
15;0.375;MoveNorthWest;(20, 9);MoveNorth;(20, 5);1;1468
15;0.375;MoveNorthWest;(20, 9);;(20, 5);1;1469
15;0.375;MoveNorthWest;(20, 9);MoveWest;(20, 5);1;1470
15;0.375;MoveNorthWest;(20, 9);MoveWest;(20, 5);1;1471
15;0.375;MoveNorthWest;(20, 9);MoveWest;(20, 5);1;1472
15;0.375;MoveNorthWest;(20, 9);MoveWest;(20, 5);1;1473
15;0.375;MoveNorthWest;(20, 9);MoveWest;(20, 5);1;1474
15;0.375;MoveNorthWest;(20, 9);MoveWest;(19, 5);1;1475
15;0.375;MoveNorthWest;(20, 9);MoveWest;(19, 5);1;1476
15;0.375;MoveNorthWest;(19, 8);MoveWest;(19, 5);1;1477
15;0.375;MoveNorthWest;(19, 8);MoveWest;(19, 5);1;1478
15;0.375;MoveNorthWest;(19, 8);MoveWest;(19, 5);1;1479
15;0.375;MoveNorthWest;(19, 8);MoveWest;(19, 5);1;1480
15;0.375;MoveNorthWest;(19, 8);MoveWest;(18, 5);1;1481
15;0.375;MoveNorthWest;(19, 8);MoveWest;(17, 5);1;1482
15;0.375;MoveNorthWest;(19, 8);MoveWest;(16, 5);1;1483
15;0.375;MoveNorthWest;(19, 8);;(16, 5);1;1484
15;0.375;MoveNorthWest;(19, 8);;(16, 5);1;1485
15;0.375;MoveNorthWest;(19, 8);MoveWest;(15, 5);1;1486
15;0.375;MoveNorthWest;(19, 8);;(15, 5);1;1487
15;0.375;MoveNorthWest;(19, 8);MoveWest;(14, 5);1;1488
15;0.375;MoveNorthWest;(19, 8);;(14, 5);1;1489
15;0.375;MoveNorthWest;(19, 8);;(14, 5);1;1490
15;0.375;MoveNorthWest;(18, 7);MoveWest;(13, 5);1;1491
15;0.375;MoveNorthWest;(18, 7);;(13, 5);1;1492
15;0.375;MoveNorthWest;(18, 7);MoveWest;(12, 5);1;1493
15;0.375;MoveNorthWest;(18, 7);;(12, 5);1;1494
15;0.375;MoveNorthWest;(18, 7);;(12, 5);1;1495
15;0.375;MoveNorthWest;(18, 7);MoveWest;(11, 5);1;1496
15;0.375;MoveNorthWest;(18, 7);;(11, 5);1;1497
15;0.375;MoveNorthWest;(18, 7);MoveWest;(10, 5);1;1498
15;0.375;MoveNorthWest;(18, 7);;(10, 5);1;1499
15;0.375;MoveNorthWest;(17, 6);;(10, 5);1;1500
15;0.375;MoveWest;(17, 6);MoveWest;(10, 5);1;1501
15;0.375;MoveWest;(17, 6);MoveWest;(10, 5);1;1502
15;0.375;MoveWest;(17, 6);MoveWest;(10, 5);1;1503
15;0.375;MoveWest;(17, 6);MoveWest;(10, 5);1;1504
15;0.375;MoveWest;(17, 6);MoveWest;(10, 5);1;1505
15;0.375;MoveWest;(17, 6);MoveWest;(9, 5);1;1506
15;0.375;MoveWest;(17, 6);MoveWest;(8, 5);1;1507
15;0.375;MoveWest;(17, 6);MoveWest;(8, 5);1;1508
15;0.375;MoveWest;(16, 6);MoveWest;(8, 5);1;1509
15;0.375;MoveWest;(16, 6);MoveWest;(8, 5);1;1510
15;0.375;MoveWest;(16, 6);MoveWest;(8, 5);1;1511
15;0.375;MoveWest;(16, 6);MoveWest;(8, 5);1;1512
15;0.375;MoveWest;(16, 6);MoveWest;(7, 5);1;1513
15;0.375;MoveWest;(16, 6);MoveWest;(7, 5);1;1514
15;0.375;MoveWest;(16, 6);MoveWest;(7, 5);1;1515
15;0.375;MoveWest;(16, 6);MoveWest;(7, 5);1;1516
15;0.375;MoveWest;(16, 6);MoveWest;(7, 5);1;1517
15;0.375;MoveWest;(15, 6);MoveWest;(7, 5);1;1518
15;0.375;MoveWest;(15, 6);MoveWest;(6, 5);1;1519
15;0.375;MoveWest;(15, 6);MoveWest;(6, 5);1;1520
15;0.375;MoveWest;(15, 6);MoveWest;(6, 5);1;1521
15;0.375;MoveWest;(15, 6);MoveWest;(6, 5);1;1522
15;0.375;MoveWest;(15, 6);MoveWest;(6, 5);1;1523
15;0.375;MoveWest;(15, 6);MoveWest;(6, 5);1;1524
15;0.375;MoveWest;(15, 6);MoveWest;(5, 5);1;1525
15;0.375;MoveWest;(15, 6);MoveWest;(4, 5);1;1526
15;0.375;MoveWest;(14, 6);;(4, 5);1;1527
15;0.375;MoveWest;(14, 6);;(4, 5);1;1528
15;0.375;MoveWest;(14, 6);;(4, 5);1;1529
15;0.375;MoveWest;(14, 6);;(4, 5);1;1530
15;0.375;MoveWest;(14, 6);;(4, 5);1;1531
15;0.375;MoveWest;(14, 6);;(4, 5);1;1532
15;0.375;MoveWest;(14, 6);;(4, 5);1;1533
15;0.375;MoveWest;(14, 6);MoveWest;(3, 5);1;1534
15;0.375;MoveWest;(14, 6);;(3, 5);1;1535
15;0.375;MoveWest;(13, 6);;(3, 5);1;1536
15;0.375;MoveWest;(13, 6);;(3, 5);1;1537
15;0.375;MoveWest;(13, 6);;(3, 5);1;1538
15;0.375;MoveWest;(13, 6);;(3, 5);1;1539
15;0.375;MoveWest;(13, 6);;(3, 5);1;1540
15;0.375;MoveWest;(13, 6);;(3, 5);1;1541
15;0.375;MoveWest;(13, 6);;(3, 5);1;1542
15;0.375;MoveWest;(13, 6);;(3, 5);1;1543
15;0.375;MoveWest;(13, 6);;(3, 5);1;1544
15;0.375;MoveWest;(12, 6);;(3, 5);1;1545
15;0.375;MoveWest;(12, 6);;(3, 5);1;1546
15;0.375;MoveWest;(12, 6);;(3, 5);1;1547
15;0.375;MoveWest;(12, 6);;(3, 5);1;1548
15;0.375;MoveWest;(12, 6);;(3, 5);1;1549
15;0.375;MoveWest;(12, 6);;(3, 5);1;1550
15;0.375;MoveWest;(12, 6);;(3, 5);1;1551
15;0.375;MoveWest;(12, 6);;(3, 5);1;1552
15;0.375;MoveWest;(12, 6);;(3, 5);1;1553
15;0.375;MoveWest;(12, 6);;(3, 5);1;1554
15;0.375;MoveWest;(12, 6);;(3, 5);1;1555
15;0.375;MoveWest;(12, 6);;(3, 5);1;1556
15;0.375;MoveWest;(12, 6);;(3, 5);1;1557
15;0.375;MoveWest;(12, 6);;(3, 5);1;1558
15;0.375;MoveWest;(11, 6);;(3, 5);1;1559
15;0.375;MoveWest;(11, 6);;(3, 5);1;1560
15;0.375;MoveWest;(11, 6);;(3, 5);1;1561
15;0.375;MoveWest;(11, 6);;(3, 5);1;1562
15;0.375;MoveWest;(11, 6);;(3, 5);1;1563
15;0.375;MoveWest;(11, 6);;(3, 5);1;1564
15;0.375;MoveWest;(11, 6);;(3, 5);1;1565
15;0.375;MoveWest;(11, 6);;(3, 5);1;1566
15;0.375;MoveWest;(11, 6);;(3, 5);1;1567
15;0.375;MoveWest;(11, 6);;(3, 5);1;1568
15;0.375;MoveWest;(11, 6);;(3, 5);1;1569
15;0.375;MoveWest;(11, 6);;(3, 5);1;1570
15;0.375;MoveWest;(11, 6);;(3, 5);1;1571
15;0.375;MoveWest;(11, 6);;(3, 5);1;1572
15;0.375;MoveWest;(10, 6);;(3, 5);1;1573
15;0.375;MoveWest;(10, 6);;(3, 5);1;1574
15;0.375;MoveWest;(10, 6);;(3, 5);1;1575
15;0.375;MoveWest;(10, 6);;(3, 5);1;1576
15;0.375;MoveWest;(10, 6);;(3, 5);1;1577
15;0.375;MoveWest;(10, 6);;(3, 5);1;1578
15;0.375;MoveWest;(10, 6);;(3, 5);1;1579
15;0.375;MoveWest;(10, 6);;(3, 5);1;1580
15;0.375;MoveWest;(10, 6);;(3, 5);1;1581
15;0.375;MoveWest;(10, 6);;(3, 5);1;1582
15;0.375;MoveWest;(10, 6);;(3, 5);1;1583
15;0.375;MoveWest;(10, 6);;(3, 5);1;1584
15;0.375;MoveWest;(10, 6);;(3, 5);1;1585
15;0.375;MoveWest;(10, 6);;(3, 5);1;1586
15;0.375;MoveWest;(9, 6);;(3, 5);1;1587
15;0.375;MoveWest;(9, 6);;(3, 5);1;1588
15;0.375;MoveWest;(9, 6);;(3, 5);1;1589
15;0.375;MoveWest;(9, 6);;(3, 5);1;1590
15;0.375;MoveWest;(9, 6);;(3, 5);1;1591
15;0.375;MoveWest;(9, 6);;(3, 5);1;1592
15;0.375;MoveWest;(9, 6);;(3, 5);1;1593
15;0.375;MoveWest;(9, 6);;(3, 5);1;1594
15;0.375;MoveWest;(9, 6);;(3, 5);1;1595
15;0.375;MoveWest;(8, 6);;(3, 5);1;1596
15;0.375;MoveWest;(8, 6);;(3, 5);1;1597
15;0.375;MoveWest;(8, 6);;(3, 5);1;1598
15;0.375;MoveWest;(8, 6);;(3, 5);1;1599
15;0.375;MoveWest;(8, 6);;(3, 5);1;1600
15;0.375;MoveWest;(8, 6);;(3, 5);1;1601
15;0.375;MoveWest;(8, 6);;(3, 5);1;1602
15;0.375;MoveWest;(8, 6);;(3, 5);1;1603
15;0.375;MoveWest;(8, 6);;(3, 5);1;1604
15;0.375;MoveWest;(7, 6);;(3, 5);1;1605
15;0.375;MoveWest;(7, 6);;(3, 5);1;1606
15;0.375;MoveWest;(7, 6);;(3, 5);1;1607
15;0.375;MoveWest;(7, 6);;(3, 5);1;1608
15;0.375;MoveWest;(7, 6);;(3, 5);1;1609
15;0.375;MoveWest;(7, 6);;(3, 5);1;1610
15;0.375;MoveWest;(7, 6);;(3, 5);1;1611
15;0.375;MoveWest;(7, 6);;(3, 5);1;1612
15;0.375;MoveWest;(7, 6);;(3, 5);1;1613
15;0.375;MoveWest;(6, 6);;(3, 5);1;1614
15;0.375;MoveWest;(6, 6);;(3, 5);1;1615
15;0.375;MoveWest;(6, 6);;(3, 5);1;1616
15;0.375;MoveWest;(6, 6);;(3, 5);1;1617
15;0.375;MoveWest;(6, 6);;(3, 5);1;1618
15;0.375;MoveWest;(6, 6);;(3, 5);1;1619
15;0.375;MoveWest;(6, 6);;(3, 5);1;1620
15;0.375;MoveWest;(6, 6);;(3, 5);1;1621
15;0.375;MoveWest;(6, 6);;(3, 5);1;1622
15;0.375;MoveWest;(5, 6);;(3, 5);1;1623
15;0.375;MoveNorthWest;(5, 6);;(3, 5);1;1624
15;0.375;MoveNorthWest;(5, 6);;(3, 5);1;1625
15;0.375;MoveNorthWest;(5, 6);;(3, 5);1;1626
15;0.375;MoveNorthWest;(5, 6);;(3, 5);1;1627
15;0.375;MoveNorthWest;(5, 6);;(3, 5);1;1628
15;0.375;MoveNorthWest;(5, 6);;(3, 5);1;1629
15;0.375;MoveNorthWest;(5, 6);;(3, 5);1;1630
15;0.375;MoveNorthWest;(5, 6);;(3, 5);1;1631
15;0.375;MoveNorthWest;(4, 5);;(3, 5);1;1632
15;0.375;MoveWest;(4, 5);;(3, 5);1;1633
15;0.375;MoveWest;(4, 5);;(3, 5);1;1634
15;0.375;MoveWest;(4, 5);;(3, 5);1;1635
15;0.375;MoveWest;(4, 5);;(3, 5);1;1636
15;0.375;MoveWest;(4, 5);;(3, 5);1;1637
15;0.375;MoveWest;(4, 5);;(3, 5);1;1638
15;0.375;MoveWest;(4, 5);;(3, 5);1;1639
15;0.375;MoveWest;(4, 5);;(3, 5);1;1640
15;0.375;MoveWest;(3, 5);;(3, 5);1;1641
15;0.375;;(3, 5);;(3, 5);1;1642
15;0.375;;(3, 5);;(3, 5);1;1643
15;0.375;;(3, 5);;(3, 5);1;1644
15;0.375;;(3, 5);;(3, 5);1;1645
15;0.375;;(3, 5);;(3, 5);1;1646
15;0.375;;(3, 5);;(3, 5);1;1647
15;0.375;;(3, 5);;(3, 5);1;1648
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1649
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1650
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1651
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1652
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1653
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1654
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1655
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1656
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1657
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1658
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1659
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1660
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1661
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1662
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1663
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1664
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1665
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1666
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1667
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1668
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1669
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1670
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1671
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1672
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1673
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1674
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1675
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1676
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1677
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1678
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1679
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1680
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1681
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1682
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1683
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1684
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1685
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1686
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1687
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1688
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1689
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1690
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1691
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1692
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1693
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1694
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1695
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1696
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1697
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1698
15;0.375;;(3, 5);RemoveObjectTogether;(3, 5);1;1699
15;0.375;MoveNorth;(3, 5);;(3, 5);1;1700
15;0.375;MoveNorth;(3, 5);;(3, 5);1;1701
15;0.375;MoveNorth;(3, 5);;(3, 5);1;1702
15;0.375;MoveNorth;(3, 5);;(3, 5);1;1703
15;0.375;MoveNorth;(3, 5);;(3, 5);1;1704
15;0.375;MoveNorth;(3, 5);;(3, 5);1;1705
15;0.375;MoveNorth;(3, 5);;(3, 5);1;1706
15;0.375;MoveNorth;(3, 5);;(3, 5);1;1707
15;0.375;MoveNorth;(3, 4);;(3, 5);1;1708
15;0.375;MoveNorthWest;(3, 4);;(3, 5);1;1709
15;0.375;MoveNorthWest;(3, 4);;(3, 5);1;1710
15;0.375;MoveNorthWest;(3, 4);;(3, 5);1;1711
15;0.375;MoveNorthWest;(3, 4);;(3, 5);1;1712
15;0.375;MoveNorthWest;(3, 4);;(3, 5);1;1713
15;0.375;MoveNorthWest;(3, 4);MoveNorth;(3, 4);1;1714
15;0.375;MoveNorthWest;(3, 4);MoveNorth;(3, 3);1;1715
15;0.375;MoveNorthWest;(3, 4);;(3, 3);1;1716
15;0.375;MoveNorthWest;(2, 3);;(3, 3);1;1717
15;0.375;MoveNorth;(2, 3);;(3, 3);1;1718
15;0.375;MoveNorth;(2, 3);;(3, 3);1;1719
15;0.375;MoveNorth;(2, 3);;(3, 3);1;1720
15;0.375;MoveNorth;(2, 3);;(3, 3);1;1721
15;0.375;MoveNorth;(2, 3);;(3, 3);1;1722
15;0.375;MoveNorth;(2, 3);MoveNorth;(3, 2);1;1723
15;0.375;MoveNorth;(2, 3);;(3, 2);1;1724
15;0.375;MoveNorth;(2, 3);;(3, 2);1;1725
15;0.375;MoveNorth;(2, 2);;(3, 2);1;1726
15;0.375;MoveSouthEast;(2, 2);;(3, 2);1;1727
15;0.375;MoveSouthEast;(2, 2);;(3, 2);1;1728
15;0.375;MoveSouthEast;(2, 2);;(3, 2);1;1729
15;0.375;MoveSouthEast;(2, 2);;(3, 2);1;1730
15;0.375;MoveSouthEast;(2, 2);;(3, 2);1;1731
15;0.375;MoveSouthEast;(2, 2);;(3, 2);1;1732
15;0.375;MoveSouthEast;(2, 2);MoveWest;(2, 2);1;1733
15;0.375;MoveSouthEast;(2, 2);;(2, 2);1;1734
15;0.375;MoveSouthEast;(3, 3);;(2, 2);1;1735
15;0.375;MoveNorthEast;(3, 3);;(2, 2);1;1736
15;0.375;MoveNorthEast;(3, 3);;(2, 2);1;1737
15;0.375;MoveNorthEast;(3, 3);;(2, 2);1;1738
15;0.375;MoveNorthEast;(3, 3);;(2, 2);1;1739
15;0.375;MoveNorthEast;(3, 3);;(2, 2);1;1740
15;0.375;MoveNorthEast;(3, 3);;(2, 2);1;1741
15;0.375;MoveNorthEast;(3, 3);;(2, 2);1;1742
15;0.375;MoveNorthEast;(3, 3);;(2, 2);1;1743
15;0.375;MoveNorthEast;(4, 2);;(2, 2);1;1744
15;0.375;;(4, 2);;(2, 2);1;1745
15;0.375;;(4, 2);;(2, 2);1;1746
15;0.375;;(4, 2);;(2, 2);1;1747
15;0.375;;(4, 2);;(2, 2);1;1748
15;0.375;;(4, 2);;(2, 2);1;1749
15;0.375;;(4, 2);;(2, 2);1;1750
15;0.375;;(4, 2);;(2, 2);1;1751
15;0.375;;(4, 2);;(2, 2);1;1752
15;0.375;;(4, 2);;(2, 2);1;1753
15;0.375;;(4, 2);;(2, 2);1;1754
15;0.375;;(4, 2);;(2, 2);1;1755
15;0.375;;(4, 2);;(2, 2);1;1756
15;0.375;Idle;(4, 2);;(2, 2);1;1757
15;0.375;Idle;(4, 2);;(2, 2);1;1758
15;0.375;Idle;(4, 2);;(2, 2);1;1759
15;0.375;Idle;(4, 2);;(2, 2);1;1760
15;0.375;Idle;(4, 2);;(2, 2);1;1761
15;0.375;Idle;(4, 2);;(2, 2);1;1762
15;0.375;Idle;(4, 2);;(2, 2);1;1763
15;0.375;Idle;(4, 2);;(2, 2);1;1764
15;0.375;Idle;(4, 2);;(2, 2);1;1765
15;0.375;Idle;(4, 2);;(2, 2);1;1766
15;0.375;Idle;(4, 2);;(2, 2);1;1767
15;0.375;Idle;(4, 2);;(2, 2);1;1768
15;0.375;Idle;(4, 2);;(2, 2);1;1769
15;0.375;Idle;(4, 2);;(2, 2);1;1770
15;0.375;Idle;(4, 2);;(2, 2);1;1771
15;0.375;Idle;(4, 2);;(2, 2);1;1772
15;0.375;Idle;(4, 2);;(2, 2);1;1773
15;0.375;Idle;(4, 2);;(2, 2);1;1774
15;0.375;Idle;(4, 2);;(2, 2);1;1775
15;0.375;Idle;(4, 2);;(2, 2);1;1776
15;0.375;Idle;(4, 2);;(2, 2);1;1777
15;0.375;Idle;(4, 2);;(2, 2);1;1778
15;0.375;Idle;(4, 2);;(2, 2);1;1779
15;0.375;Idle;(4, 2);;(2, 2);1;1780
15;0.375;Idle;(4, 2);;(2, 2);1;1781
15;0.375;Idle;(4, 2);;(2, 2);1;1782
15;0.375;MoveSouth;(4, 2);;(2, 2);1;1783
15;0.375;MoveSouth;(4, 2);;(2, 2);1;1784
15;0.375;MoveSouth;(4, 2);;(2, 2);1;1785
15;0.375;MoveSouth;(4, 2);CarryObject;(2, 2);1;1786
15;0.375;MoveSouth;(4, 2);;(2, 2);1;1787
15;0.375;MoveSouth;(4, 2);;(2, 2);1;1788
15;0.375;MoveSouth;(4, 2);MoveSouth;(2, 3);1;1789
15;0.375;MoveSouth;(4, 2);;(2, 3);1;1790
15;0.375;MoveSouth;(4, 3);;(2, 3);1;1791
15;0.375;MoveSouthWest;(4, 3);;(2, 3);1;1792
15;0.375;MoveSouthWest;(4, 3);;(2, 3);1;1793
15;0.375;MoveSouthWest;(4, 3);;(2, 3);1;1794
15;0.375;MoveSouthWest;(4, 3);;(2, 3);1;1795
15;0.375;MoveSouthWest;(4, 3);MoveEast;(3, 3);1;1796
15;0.375;MoveSouthWest;(4, 3);;(3, 3);1;1797
15;0.375;MoveSouthWest;(4, 3);MoveSouth;(3, 4);1;1798
15;0.375;MoveSouthWest;(4, 3);;(3, 4);1;1799
15;0.375;MoveSouthWest;(3, 4);;(3, 4);1;1800
15;0.375;MoveSouthEast;(3, 4);MoveSouth;(3, 5);1;1801
15;0.375;MoveSouthEast;(3, 4);;(3, 5);1;1802
15;0.375;MoveSouthEast;(3, 4);MoveSouth;(3, 6);1;1803
15;0.375;MoveSouthEast;(3, 4);;(3, 6);1;1804
15;0.375;MoveSouthEast;(3, 4);;(3, 6);1;1805
15;0.375;MoveSouthEast;(3, 4);;(3, 6);1;1806
15;0.375;MoveSouthEast;(3, 4);;(3, 6);1;1807
15;0.375;MoveSouthEast;(3, 4);MoveEast;(4, 6);1;1808
15;0.375;MoveSouthEast;(4, 5);;(4, 6);1;1809
15;0.375;MoveSouthEast;(4, 5);;(4, 6);1;1810
15;0.375;MoveSouthEast;(4, 5);MoveEast;(5, 6);1;1811
15;0.375;MoveSouthEast;(4, 5);;(5, 6);1;1812
15;0.375;MoveSouthEast;(4, 5);MoveEast;(6, 6);1;1813
15;0.375;MoveSouthEast;(4, 5);;(6, 6);1;1814
15;0.375;MoveSouthEast;(4, 5);MoveEast;(7, 6);1;1815
15;0.375;MoveSouthEast;(4, 5);;(7, 6);1;1816
15;0.375;MoveSouthEast;(4, 5);MoveEast;(8, 6);1;1817
15;0.375;MoveSouthEast;(5, 6);MoveEast;(9, 6);1;1818
15;0.375;MoveSouthEast;(5, 6);;(9, 6);1;1819
15;0.375;MoveSouthEast;(5, 6);MoveEast;(10, 6);1;1820
15;0.375;MoveSouthEast;(5, 6);;(10, 6);1;1821
15;0.375;MoveSouthEast;(5, 6);MoveEast;(10, 6);1;1822
15;0.375;MoveSouthEast;(5, 6);MoveEast;(10, 6);1;1823
15;0.375;MoveSouthEast;(5, 6);MoveEast;(10, 6);1;1824
15;0.375;MoveSouthEast;(5, 6);MoveEast;(10, 6);1;1825
15;0.375;MoveSouthEast;(5, 6);MoveEast;(10, 6);1;1826
15;0.375;MoveSouthEast;(6, 7);MoveEast;(11, 6);1;1827
15;0.375;MoveSouth;(6, 7);MoveEast;(11, 6);1;1828
15;0.375;MoveSouth;(6, 7);MoveEast;(11, 6);1;1829
15;0.375;MoveSouth;(6, 7);MoveEast;(11, 6);1;1830
15;0.375;MoveSouth;(6, 7);MoveEast;(11, 6);1;1831
15;0.375;MoveSouth;(6, 7);MoveEast;(11, 6);1;1832
15;0.375;MoveSouth;(6, 7);MoveEast;(12, 6);1;1833
15;0.375;MoveSouth;(6, 7);MoveEast;(12, 6);1;1834
15;0.375;MoveSouth;(6, 7);MoveEast;(12, 6);1;1835
15;0.375;MoveSouth;(6, 8);MoveEast;(12, 6);1;1836
15;0.375;MoveSouth;(6, 8);MoveEast;(12, 6);1;1837
15;0.375;MoveSouth;(6, 8);MoveEast;(12, 6);1;1838
15;0.375;MoveSouth;(6, 8);MoveEast;(13, 6);1;1839
15;0.375;MoveSouth;(6, 8);MoveEast;(14, 6);1;1840
