score;completeness;rescuebot_action;rescuebot_location;gkfdjdf_action;gkfdjdf_location;world_nr;tick_nr
12;0.375;MoveEast;(9, 18);;(11, 18);1;3596
12;0.375;MoveEast;(9, 18);;(11, 18);1;3597
12;0.375;MoveEast;(9, 18);;(11, 18);1;3598
12;0.375;MoveEast;(9, 18);;(11, 18);1;3599
12;0.375;MoveEast;(9, 18);;(11, 18);1;3600
12;0.375;MoveEast;(9, 18);;(11, 18);1;3601
12;0.375;MoveEast;(10, 18);;(11, 18);1;3602
12;0.375;MoveEast;(10, 18);;(11, 18);1;3603
12;0.375;MoveEast;(10, 18);;(11, 18);1;3604
12;0.375;MoveEast;(10, 18);;(11, 18);1;3605
12;0.375;MoveEast;(10, 18);;(11, 18);1;3606
12;0.375;MoveEast;(10, 18);;(11, 18);1;3607
12;0.375;MoveEast;(10, 18);;(11, 18);1;3608
12;0.375;MoveEast;(10, 18);;(11, 18);1;3609
12;0.375;MoveEast;(10, 18);;(11, 18);1;3610
12;0.375;MoveEast;(10, 18);;(11, 18);1;3611
12;0.375;MoveEast;(10, 18);;(11, 18);1;3612
12;0.375;MoveEast;(10, 18);;(11, 18);1;3613
12;0.375;MoveEast;(10, 18);;(11, 18);1;3614
12;0.375;MoveEast;(10, 18);;(11, 18);1;3615
12;0.375;MoveEast;(11, 18);;(11, 18);1;3616
12;0.375;MoveEast;(11, 18);;(11, 18);1;3617
12;0.375;MoveEast;(11, 18);;(11, 18);1;3618
12;0.375;MoveEast;(11, 18);;(11, 18);1;3619
12;0.375;MoveEast;(11, 18);;(11, 18);1;3620
12;0.375;MoveEast;(11, 18);;(11, 18);1;3621
12;0.375;MoveEast;(11, 18);;(11, 18);1;3622
12;0.375;MoveEast;(11, 18);;(11, 18);1;3623
12;0.375;MoveEast;(11, 18);;(11, 18);1;3624
12;0.375;MoveEast;(11, 18);;(11, 18);1;3625
12;0.375;MoveEast;(11, 18);;(11, 18);1;3626
12;0.375;MoveEast;(11, 18);;(11, 18);1;3627
12;0.375;MoveEast;(11, 18);;(11, 18);1;3628
12;0.375;MoveEast;(11, 18);;(11, 18);1;3629
12;0.375;MoveEast;(12, 18);;(11, 18);1;3630
12;0.375;MoveEast;(12, 18);;(11, 18);1;3631
12;0.375;MoveEast;(12, 18);;(11, 18);1;3632
12;0.375;MoveEast;(12, 18);;(11, 18);1;3633
12;0.375;MoveEast;(12, 18);;(11, 18);1;3634
12;0.375;MoveEast;(12, 18);;(11, 18);1;3635
12;0.375;MoveEast;(12, 18);;(11, 18);1;3636
12;0.375;MoveEast;(12, 18);;(11, 18);1;3637
12;0.375;MoveEast;(12, 18);;(11, 18);1;3638
12;0.375;MoveEast;(12, 18);;(11, 18);1;3639
12;0.375;MoveEast;(12, 18);;(11, 18);1;3640
12;0.375;MoveEast;(12, 18);;(11, 18);1;3641
12;0.375;MoveEast;(12, 18);;(11, 18);1;3642
12;0.375;MoveEast;(12, 18);;(11, 18);1;3643
12;0.375;MoveEast;(13, 18);;(11, 18);1;3644
12;0.375;MoveEast;(13, 18);;(11, 18);1;3645
12;0.375;MoveEast;(13, 18);;(11, 18);1;3646
12;0.375;MoveEast;(13, 18);;(11, 18);1;3647
12;0.375;MoveEast;(13, 18);;(11, 18);1;3648
12;0.375;MoveEast;(13, 18);;(11, 18);1;3649
12;0.375;MoveEast;(13, 18);;(11, 18);1;3650
12;0.375;MoveEast;(13, 18);;(11, 18);1;3651
12;0.375;MoveEast;(13, 18);;(11, 18);1;3652
12;0.375;MoveEast;(13, 18);;(11, 18);1;3653
12;0.375;MoveEast;(13, 18);;(11, 18);1;3654
12;0.375;MoveEast;(13, 18);;(11, 18);1;3655
12;0.375;MoveEast;(13, 18);;(11, 18);1;3656
12;0.375;MoveEast;(13, 18);;(11, 18);1;3657
12;0.375;MoveEast;(14, 18);;(11, 18);1;3658
12;0.375;MoveEast;(14, 18);;(11, 18);1;3659
12;0.375;MoveEast;(14, 18);;(11, 18);1;3660
12;0.375;MoveEast;(14, 18);;(11, 18);1;3661
12;0.375;MoveEast;(14, 18);;(11, 18);1;3662
12;0.375;MoveEast;(14, 18);;(11, 18);1;3663
12;0.375;MoveEast;(14, 18);;(11, 18);1;3664
12;0.375;MoveEast;(14, 18);;(11, 18);1;3665
12;0.375;MoveEast;(14, 18);;(11, 18);1;3666
12;0.375;MoveEast;(14, 18);;(11, 18);1;3667
12;0.375;MoveEast;(14, 18);;(11, 18);1;3668
12;0.375;MoveEast;(14, 18);;(11, 18);1;3669
12;0.375;MoveEast;(14, 18);;(11, 18);1;3670
12;0.375;MoveEast;(14, 18);;(11, 18);1;3671
12;0.375;MoveEast;(15, 18);;(11, 18);1;3672
12;0.375;MoveEast;(15, 18);;(11, 18);1;3673
12;0.375;MoveEast;(15, 18);;(11, 18);1;3674
12;0.375;MoveEast;(15, 18);;(11, 18);1;3675
12;0.375;MoveEast;(15, 18);;(11, 18);1;3676
12;0.375;MoveEast;(15, 18);;(11, 18);1;3677
12;0.375;MoveEast;(15, 18);;(11, 18);1;3678
12;0.375;MoveEast;(15, 18);;(11, 18);1;3679
12;0.375;MoveEast;(15, 18);;(11, 18);1;3680
12;0.375;MoveEast;(16, 18);;(11, 18);1;3681
12;0.375;MoveEast;(16, 18);;(11, 18);1;3682
12;0.375;MoveEast;(16, 18);;(11, 18);1;3683
12;0.375;MoveEast;(16, 18);;(11, 18);1;3684
12;0.375;MoveEast;(16, 18);;(11, 18);1;3685
12;0.375;MoveEast;(16, 18);;(11, 18);1;3686
12;0.375;MoveEast;(16, 18);;(11, 18);1;3687
12;0.375;MoveEast;(16, 18);;(11, 18);1;3688
12;0.375;MoveEast;(16, 18);;(11, 18);1;3689
12;0.375;MoveEast;(17, 18);;(11, 18);1;3690
12;0.375;MoveNorthEast;(17, 18);;(11, 18);1;3691
12;0.375;MoveNorthEast;(17, 18);;(11, 18);1;3692
12;0.375;MoveNorthEast;(17, 18);;(11, 18);1;3693
12;0.375;MoveNorthEast;(17, 18);;(11, 18);1;3694
12;0.375;MoveNorthEast;(17, 18);;(11, 18);1;3695
12;0.375;MoveNorthEast;(17, 18);;(11, 18);1;3696
12;0.375;MoveNorthEast;(17, 18);;(11, 18);1;3697
12;0.375;MoveNorthEast;(17, 18);;(11, 18);1;3698
12;0.375;MoveNorthEast;(18, 17);;(11, 18);1;3699
12;0.375;MoveEast;(18, 17);;(11, 18);1;3700
12;0.375;MoveEast;(18, 17);;(11, 18);1;3701
12;0.375;MoveEast;(18, 17);;(11, 18);1;3702
12;0.375;MoveEast;(18, 17);;(11, 18);1;3703
12;0.375;MoveEast;(18, 17);;(11, 18);1;3704
12;0.375;MoveEast;(18, 17);;(11, 18);1;3705
12;0.375;MoveEast;(18, 17);;(11, 18);1;3706
12;0.375;MoveEast;(18, 17);;(11, 18);1;3707
12;0.375;MoveEast;(18, 17);;(11, 18);1;3708
12;0.375;MoveEast;(18, 17);;(11, 18);1;3709
12;0.375;MoveEast;(18, 17);;(11, 18);1;3710
12;0.375;MoveEast;(18, 17);;(11, 18);1;3711
12;0.375;MoveEast;(18, 17);;(11, 18);1;3712
12;0.375;MoveEast;(19, 17);;(11, 18);1;3713
12;0.375;MoveNorthEast;(19, 17);;(11, 18);1;3714
12;0.375;MoveNorthEast;(19, 17);;(11, 18);1;3715
12;0.375;MoveNorthEast;(19, 17);;(11, 18);1;3716
12;0.375;MoveNorthEast;(19, 17);;(11, 18);1;3717
12;0.375;MoveNorthEast;(19, 17);;(11, 18);1;3718
12;0.375;MoveNorthEast;(19, 17);;(11, 18);1;3719
12;0.375;MoveNorthEast;(19, 17);;(11, 18);1;3720
12;0.375;MoveNorthEast;(19, 17);;(11, 18);1;3721
12;0.375;MoveNorthEast;(19, 17);;(11, 18);1;3722
12;0.375;MoveNorthEast;(19, 17);;(11, 18);1;3723
12;0.375;MoveNorthEast;(19, 17);;(11, 18);1;3724
12;0.375;MoveNorthEast;(19, 17);;(11, 18);1;3725
12;0.375;MoveNorthEast;(19, 17);;(11, 18);1;3726
12;0.375;MoveNorthEast;(20, 16);;(11, 18);1;3727
12;0.375;MoveNorthEast;(20, 16);;(11, 18);1;3728
12;0.375;MoveNorthEast;(20, 16);;(11, 18);1;3729
12;0.375;MoveNorthEast;(20, 16);;(11, 18);1;3730
12;0.375;MoveNorthEast;(20, 16);;(11, 18);1;3731
12;0.375;MoveNorthEast;(20, 16);;(11, 18);1;3732
12;0.375;MoveNorthEast;(20, 16);;(11, 18);1;3733
12;0.375;MoveNorthEast;(20, 16);;(11, 18);1;3734
12;0.375;MoveNorthEast;(20, 16);;(11, 18);1;3735
12;0.375;MoveNorthEast;(21, 15);;(11, 18);1;3736
12;0.375;MoveEast;(21, 15);;(11, 18);1;3737
12;0.375;MoveEast;(21, 15);;(11, 18);1;3738
12;0.375;MoveEast;(21, 15);;(11, 18);1;3739
12;0.375;MoveEast;(21, 15);;(11, 18);1;3740
12;0.375;MoveEast;(21, 15);;(11, 18);1;3741
12;0.375;MoveEast;(21, 15);;(11, 18);1;3742
12;0.375;MoveEast;(21, 15);;(11, 18);1;3743
12;0.375;MoveEast;(21, 15);;(11, 18);1;3744
12;0.375;MoveEast;(22, 15);;(11, 18);1;3745
12;0.375;MoveEast;(22, 15);;(11, 18);1;3746
12;0.375;MoveEast;(22, 15);;(11, 18);1;3747
12;0.375;MoveEast;(22, 15);;(11, 18);1;3748
12;0.375;MoveEast;(22, 15);;(11, 18);1;3749
12;0.375;MoveEast;(22, 15);;(11, 18);1;3750
12;0.375;MoveEast;(22, 15);;(11, 18);1;3751
12;0.375;MoveEast;(22, 15);;(11, 18);1;3752
12;0.375;MoveEast;(22, 15);;(11, 18);1;3753
12;0.375;MoveEast;(23, 15);;(11, 18);1;3754
12;0.375;Drop;(23, 15);;(11, 18);1;3755
12;0.375;Drop;(23, 15);;(11, 18);1;3756
12;0.375;Drop;(23, 15);;(11, 18);1;3757
12;0.375;Drop;(23, 15);;(11, 18);1;3758
12;0.375;Drop;(23, 15);;(11, 18);1;3759
12;0.375;Drop;(23, 15);;(11, 18);1;3760
12;0.375;Drop;(23, 15);;(11, 18);1;3761
12;0.375;Drop;(23, 15);;(11, 18);1;3762
15;0.5;Drop;(23, 15);;(11, 18);1;3763
15;0.5;MoveWest;(23, 15);;(11, 18);1;3764
15;0.5;MoveWest;(23, 15);;(11, 18);1;3765
15;0.5;MoveWest;(23, 15);;(11, 18);1;3766
15;0.5;MoveWest;(23, 15);;(11, 18);1;3767
15;0.5;MoveWest;(23, 15);;(11, 18);1;3768
15;0.5;MoveWest;(23, 15);;(11, 18);1;3769
15;0.5;MoveWest;(23, 15);;(11, 18);1;3770
15;0.5;MoveWest;(23, 15);;(11, 18);1;3771
15;0.5;MoveWest;(22, 15);;(11, 18);1;3772
15;0.5;MoveWest;(22, 15);;(11, 18);1;3773
15;0.5;MoveWest;(22, 15);;(11, 18);1;3774
15;0.5;MoveWest;(22, 15);;(11, 18);1;3775
15;0.5;MoveWest;(22, 15);;(11, 18);1;3776
15;0.5;MoveWest;(22, 15);;(11, 18);1;3777
15;0.5;MoveWest;(22, 15);;(11, 18);1;3778
15;0.5;MoveWest;(22, 15);;(11, 18);1;3779
15;0.5;MoveWest;(22, 15);;(11, 18);1;3780
15;0.5;MoveWest;(21, 15);;(11, 18);1;3781
15;0.5;MoveWest;(21, 15);;(11, 18);1;3782
15;0.5;MoveWest;(21, 15);;(11, 18);1;3783
15;0.5;MoveWest;(21, 15);;(11, 18);1;3784
15;0.5;MoveWest;(21, 15);;(11, 18);1;3785
15;0.5;MoveWest;(21, 15);;(11, 18);1;3786
15;0.5;MoveWest;(21, 15);;(11, 18);1;3787
15;0.5;MoveWest;(21, 15);;(11, 18);1;3788
15;0.5;MoveWest;(21, 15);;(11, 18);1;3789
15;0.5;MoveWest;(20, 15);;(11, 18);1;3790
15;0.5;MoveWest;(20, 15);;(11, 18);1;3791
15;0.5;MoveWest;(20, 15);;(11, 18);1;3792
15;0.5;MoveWest;(20, 15);;(11, 18);1;3793
15;0.5;MoveWest;(20, 15);;(11, 18);1;3794
15;0.5;MoveWest;(20, 15);;(11, 18);1;3795
15;0.5;MoveWest;(20, 15);;(11, 18);1;3796
15;0.5;MoveWest;(20, 15);;(11, 18);1;3797
15;0.5;MoveWest;(20, 15);;(11, 18);1;3798
15;0.5;MoveWest;(19, 15);;(11, 18);1;3799
15;0.5;MoveSouthWest;(19, 15);;(11, 18);1;3800
15;0.5;MoveSouthWest;(19, 15);;(11, 18);1;3801
15;0.5;MoveSouthWest;(19, 15);;(11, 18);1;3802
15;0.5;MoveSouthWest;(19, 15);;(11, 18);1;3803
15;0.5;MoveSouthWest;(19, 15);;(11, 18);1;3804
15;0.5;MoveSouthWest;(19, 15);;(11, 18);1;3805
15;0.5;MoveSouthWest;(19, 15);;(11, 18);1;3806
15;0.5;MoveSouthWest;(19, 15);;(11, 18);1;3807
15;0.5;MoveSouthWest;(18, 16);;(11, 18);1;3808
15;0.5;MoveSouthWest;(18, 16);;(11, 18);1;3809
15;0.5;MoveSouthWest;(18, 16);;(11, 18);1;3810
15;0.5;MoveSouthWest;(18, 16);;(11, 18);1;3811
15;0.5;MoveSouthWest;(18, 16);;(11, 18);1;3812
15;0.5;MoveSouthWest;(18, 16);;(11, 18);1;3813
15;0.5;MoveSouthWest;(18, 16);;(11, 18);1;3814
15;0.5;MoveSouthWest;(18, 16);;(11, 18);1;3815
15;0.5;MoveSouthWest;(18, 16);;(11, 18);1;3816
15;0.5;MoveSouthWest;(18, 16);;(11, 18);1;3817
15;0.5;MoveSouthWest;(18, 16);;(11, 18);1;3818
15;0.5;MoveSouthWest;(18, 16);;(11, 18);1;3819
15;0.5;MoveSouthWest;(18, 16);;(11, 18);1;3820
15;0.5;MoveSouthWest;(18, 16);;(11, 18);1;3821
15;0.5;MoveSouthWest;(17, 17);;(11, 18);1;3822
15;0.5;MoveWest;(17, 17);;(11, 18);1;3823
15;0.5;MoveWest;(17, 17);;(11, 18);1;3824
15;0.5;MoveWest;(17, 17);;(11, 18);1;3825
15;0.5;MoveWest;(17, 17);;(11, 18);1;3826
15;0.5;MoveWest;(17, 17);;(11, 18);1;3827
15;0.5;MoveWest;(17, 17);;(11, 18);1;3828
15;0.5;MoveWest;(17, 17);;(11, 18);1;3829
15;0.5;MoveWest;(17, 17);;(11, 18);1;3830
15;0.5;MoveWest;(17, 17);;(11, 18);1;3831
15;0.5;MoveWest;(17, 17);;(11, 18);1;3832
15;0.5;MoveWest;(17, 17);;(11, 18);1;3833
15;0.5;MoveWest;(17, 17);;(11, 18);1;3834
15;0.5;MoveWest;(17, 17);;(11, 18);1;3835
15;0.5;MoveWest;(16, 17);;(11, 18);1;3836
15;0.5;MoveWest;(16, 17);;(11, 18);1;3837
15;0.5;MoveWest;(16, 17);;(11, 18);1;3838
15;0.5;MoveWest;(16, 17);;(11, 18);1;3839
15;0.5;MoveWest;(16, 17);;(11, 18);1;3840
15;0.5;MoveWest;(16, 17);;(11, 18);1;3841
15;0.5;MoveWest;(16, 17);;(11, 18);1;3842
15;0.5;MoveWest;(16, 17);;(11, 18);1;3843
15;0.5;MoveWest;(16, 17);;(11, 18);1;3844
15;0.5;MoveWest;(16, 17);;(11, 18);1;3845
15;0.5;MoveWest;(16, 17);;(11, 18);1;3846
15;0.5;MoveWest;(16, 17);;(11, 18);1;3847
15;0.5;MoveWest;(16, 17);;(11, 18);1;3848
15;0.5;MoveWest;(16, 17);;(11, 18);1;3849
15;0.5;MoveWest;(15, 17);;(11, 18);1;3850
15;0.5;MoveWest;(15, 17);;(11, 18);1;3851
15;0.5;MoveWest;(15, 17);;(11, 18);1;3852
15;0.5;MoveWest;(15, 17);;(11, 18);1;3853
15;0.5;MoveWest;(15, 17);;(11, 18);1;3854
15;0.5;MoveWest;(15, 17);;(11, 18);1;3855
15;0.5;MoveWest;(15, 17);;(11, 18);1;3856
15;0.5;MoveWest;(15, 17);;(11, 18);1;3857
15;0.5;MoveWest;(15, 17);;(11, 18);1;3858
15;0.5;MoveWest;(14, 17);;(11, 18);1;3859
15;0.5;MoveWest;(14, 17);;(11, 18);1;3860
15;0.5;MoveWest;(14, 17);;(11, 18);1;3861
15;0.5;MoveWest;(14, 17);;(11, 18);1;3862
15;0.5;MoveWest;(14, 17);;(11, 18);1;3863
15;0.5;MoveWest;(14, 17);;(11, 18);1;3864
15;0.5;MoveWest;(14, 17);;(11, 18);1;3865
15;0.5;MoveWest;(14, 17);;(11, 18);1;3866
15;0.5;MoveWest;(14, 17);;(11, 18);1;3867
15;0.5;MoveWest;(14, 17);;(11, 18);1;3868
15;0.5;MoveWest;(14, 17);;(11, 18);1;3869
15;0.5;MoveWest;(14, 17);;(11, 18);1;3870
15;0.5;MoveWest;(14, 17);;(11, 18);1;3871
15;0.5;MoveWest;(14, 17);;(11, 18);1;3872
15;0.5;MoveWest;(13, 17);;(11, 18);1;3873
15;0.5;MoveWest;(13, 17);;(11, 18);1;3874
15;0.5;MoveWest;(13, 17);;(11, 18);1;3875
15;0.5;MoveWest;(13, 17);;(11, 18);1;3876
15;0.5;MoveWest;(13, 17);;(11, 18);1;3877
15;0.5;MoveWest;(13, 17);;(11, 18);1;3878
15;0.5;MoveWest;(13, 17);;(11, 18);1;3879
15;0.5;MoveWest;(13, 17);;(11, 18);1;3880
15;0.5;MoveWest;(13, 17);;(11, 18);1;3881
15;0.5;MoveWest;(12, 17);;(11, 18);1;3882
15;0.5;MoveWest;(12, 17);;(11, 18);1;3883
15;0.5;MoveWest;(12, 17);;(11, 18);1;3884
15;0.5;MoveWest;(12, 17);;(11, 18);1;3885
15;0.5;MoveWest;(12, 17);;(11, 18);1;3886
15;0.5;MoveWest;(12, 17);;(11, 18);1;3887
15;0.5;MoveWest;(12, 17);;(11, 18);1;3888
15;0.5;MoveWest;(12, 17);;(11, 18);1;3889
15;0.5;MoveWest;(12, 17);;(11, 18);1;3890
15;0.5;MoveWest;(11, 17);;(11, 18);1;3891
15;0.5;MoveWest;(11, 17);;(11, 18);1;3892
15;0.5;MoveWest;(11, 17);;(11, 18);1;3893
15;0.5;MoveWest;(11, 17);;(11, 18);1;3894
15;0.5;MoveWest;(11, 17);;(11, 18);1;3895
15;0.5;MoveWest;(11, 17);;(11, 18);1;3896
15;0.5;MoveWest;(11, 17);;(11, 18);1;3897
15;0.5;MoveWest;(11, 17);;(11, 18);1;3898
15;0.5;MoveWest;(11, 17);;(11, 18);1;3899
15;0.5;MoveWest;(10, 17);;(11, 18);1;3900
15;0.5;MoveWest;(10, 17);;(11, 18);1;3901
15;0.5;MoveWest;(10, 17);;(11, 18);1;3902
15;0.5;MoveWest;(10, 17);;(11, 18);1;3903
15;0.5;MoveWest;(10, 17);;(11, 18);1;3904
15;0.5;MoveWest;(10, 17);;(11, 18);1;3905
15;0.5;MoveWest;(10, 17);;(11, 18);1;3906
15;0.5;MoveWest;(10, 17);;(11, 18);1;3907
15;0.5;MoveWest;(10, 17);;(11, 18);1;3908
15;0.5;MoveWest;(9, 17);;(11, 18);1;3909
15;0.5;MoveWest;(9, 17);;(11, 18);1;3910
15;0.5;MoveWest;(9, 17);;(11, 18);1;3911
15;0.5;MoveWest;(9, 17);;(11, 18);1;3912
15;0.5;MoveWest;(9, 17);;(11, 18);1;3913
15;0.5;MoveWest;(9, 17);;(11, 18);1;3914
15;0.5;MoveWest;(9, 17);;(11, 18);1;3915
15;0.5;MoveWest;(9, 17);;(11, 18);1;3916
15;0.5;MoveWest;(9, 17);;(11, 18);1;3917
15;0.5;MoveWest;(8, 17);;(11, 18);1;3918
15;0.5;MoveWest;(8, 17);;(11, 18);1;3919
15;0.5;MoveWest;(8, 17);;(11, 18);1;3920
15;0.5;MoveWest;(8, 17);;(11, 18);1;3921
15;0.5;MoveWest;(8, 17);;(11, 18);1;3922
15;0.5;MoveWest;(8, 17);;(11, 18);1;3923
15;0.5;MoveWest;(8, 17);;(11, 18);1;3924
15;0.5;MoveWest;(8, 17);;(11, 18);1;3925
15;0.5;MoveWest;(8, 17);;(11, 18);1;3926
15;0.5;MoveWest;(8, 17);;(11, 18);1;3927
15;0.5;MoveWest;(8, 17);;(11, 18);1;3928
15;0.5;MoveWest;(8, 17);;(11, 18);1;3929
15;0.5;MoveWest;(8, 17);;(11, 18);1;3930
15;0.5;MoveWest;(8, 17);;(11, 18);1;3931
15;0.5;MoveWest;(7, 17);;(11, 18);1;3932
15;0.5;MoveWest;(7, 17);;(11, 18);1;3933
15;0.5;MoveWest;(7, 17);;(11, 18);1;3934
15;0.5;MoveWest;(7, 17);;(11, 18);1;3935
15;0.5;MoveWest;(7, 17);;(11, 18);1;3936
15;0.5;MoveWest;(7, 17);;(11, 18);1;3937
15;0.5;MoveWest;(7, 17);;(11, 18);1;3938
15;0.5;MoveWest;(7, 17);;(11, 18);1;3939
15;0.5;MoveWest;(7, 17);;(11, 18);1;3940
15;0.5;MoveWest;(7, 17);;(11, 18);1;3941
15;0.5;MoveWest;(7, 17);;(11, 18);1;3942
15;0.5;MoveWest;(7, 17);;(11, 18);1;3943
15;0.5;MoveWest;(7, 17);;(11, 18);1;3944
15;0.5;MoveWest;(7, 17);;(11, 18);1;3945
15;0.5;MoveWest;(6, 17);;(11, 18);1;3946
15;0.5;MoveWest;(6, 17);;(11, 18);1;3947
15;0.5;MoveWest;(6, 17);;(11, 18);1;3948
15;0.5;MoveWest;(6, 17);;(11, 18);1;3949
15;0.5;MoveWest;(6, 17);;(11, 18);1;3950
15;0.5;MoveWest;(6, 17);;(11, 18);1;3951
15;0.5;MoveWest;(6, 17);;(11, 18);1;3952
15;0.5;MoveWest;(6, 17);;(11, 18);1;3953
15;0.5;MoveWest;(6, 17);;(11, 18);1;3954
15;0.5;MoveWest;(6, 17);;(11, 18);1;3955
15;0.5;MoveWest;(6, 17);;(11, 18);1;3956
15;0.5;MoveWest;(6, 17);;(11, 18);1;3957
15;0.5;MoveWest;(6, 17);;(11, 18);1;3958
15;0.5;MoveWest;(6, 17);;(11, 18);1;3959
15;0.5;MoveWest;(5, 17);;(11, 18);1;3960
15;0.5;MoveWest;(5, 17);;(11, 18);1;3961
15;0.5;MoveWest;(5, 17);;(11, 18);1;3962
15;0.5;MoveWest;(5, 17);;(11, 18);1;3963
15;0.5;MoveWest;(5, 17);;(11, 18);1;3964
15;0.5;MoveWest;(5, 17);;(11, 18);1;3965
15;0.5;MoveWest;(5, 17);;(11, 18);1;3966
15;0.5;MoveWest;(5, 17);;(11, 18);1;3967
15;0.5;MoveWest;(5, 17);;(11, 18);1;3968
15;0.5;MoveWest;(5, 17);;(11, 18);1;3969
15;0.5;MoveWest;(5, 17);;(11, 18);1;3970
15;0.5;MoveWest;(5, 17);;(11, 18);1;3971
15;0.5;MoveWest;(5, 17);;(11, 18);1;3972
15;0.5;MoveWest;(5, 17);;(11, 18);1;3973
15;0.5;MoveWest;(4, 17);;(11, 18);1;3974
15;0.5;MoveWest;(4, 17);;(11, 18);1;3975
15;0.5;MoveWest;(4, 17);;(11, 18);1;3976
15;0.5;MoveWest;(4, 17);;(11, 18);1;3977
15;0.5;MoveWest;(4, 17);;(11, 18);1;3978
15;0.5;MoveWest;(4, 17);;(11, 18);1;3979
15;0.5;MoveWest;(4, 17);;(11, 18);1;3980
15;0.5;MoveWest;(4, 17);;(11, 18);1;3981
15;0.5;MoveWest;(4, 17);;(11, 18);1;3982
15;0.5;MoveWest;(4, 17);;(11, 18);1;3983
15;0.5;MoveWest;(4, 17);;(11, 18);1;3984
15;0.5;MoveWest;(4, 17);;(11, 18);1;3985
15;0.5;MoveWest;(4, 17);;(11, 18);1;3986
15;0.5;MoveWest;(4, 17);;(11, 18);1;3987
15;0.5;MoveWest;(3, 17);;(11, 18);1;3988
15;0.5;;(3, 17);;(11, 18);1;3989
15;0.5;;(3, 17);;(11, 18);1;3990
15;0.5;;(3, 17);;(11, 18);1;3991
15;0.5;;(3, 17);;(11, 18);1;3992
15;0.5;;(3, 17);;(11, 18);1;3993
15;0.5;;(3, 17);;(11, 18);1;3994
15;0.5;;(3, 17);;(11, 18);1;3995
15;0.5;;(3, 17);;(11, 18);1;3996
15;0.5;;(3, 17);;(11, 18);1;3997
15;0.5;;(3, 17);;(11, 18);1;3998
15;0.5;;(3, 17);;(11, 18);1;3999
15;0.5;;(3, 17);;(11, 18);1;4000
15;0.5;;(3, 17);;(11, 18);1;4001
15;0.5;;(3, 17);;(11, 18);1;4002
15;0.5;;(3, 17);;(11, 18);1;4003
15;0.5;;(3, 17);;(11, 18);1;4004
15;0.5;;(3, 17);;(11, 18);1;4005
15;0.5;;(3, 17);;(11, 18);1;4006
15;0.5;;(3, 17);;(11, 18);1;4007
15;0.5;;(3, 17);;(11, 18);1;4008
15;0.5;;(3, 17);;(11, 18);1;4009
15;0.5;;(3, 17);;(11, 18);1;4010
15;0.5;;(3, 17);;(11, 18);1;4011
15;0.5;;(3, 17);;(11, 18);1;4012
15;0.5;;(3, 17);;(11, 18);1;4013
15;0.5;;(3, 17);;(11, 18);1;4014
15;0.5;;(3, 17);;(11, 18);1;4015
15;0.5;;(3, 17);;(11, 18);1;4016
15;0.5;;(3, 17);;(11, 18);1;4017
15;0.5;;(3, 17);;(11, 18);1;4018
15;0.5;;(3, 17);;(11, 18);1;4019
15;0.5;;(3, 17);;(11, 18);1;4020
15;0.5;;(3, 17);;(11, 18);1;4021
15;0.5;;(3, 17);;(11, 18);1;4022
15;0.5;;(3, 17);;(11, 18);1;4023
15;0.5;;(3, 17);;(11, 18);1;4024
15;0.5;;(3, 17);;(11, 18);1;4025
15;0.5;;(3, 17);;(11, 18);1;4026
15;0.5;;(3, 17);;(11, 18);1;4027
15;0.5;;(3, 17);;(11, 18);1;4028
15;0.5;;(3, 17);;(11, 18);1;4029
15;0.5;;(3, 17);;(11, 18);1;4030
15;0.5;;(3, 17);;(11, 18);1;4031
15;0.5;;(3, 17);;(11, 18);1;4032
15;0.5;;(3, 17);;(11, 18);1;4033
15;0.5;;(3, 17);;(11, 18);1;4034
15;0.5;;(3, 17);;(11, 18);1;4035
15;0.5;;(3, 17);;(11, 18);1;4036
15;0.5;;(3, 17);;(11, 18);1;4037
15;0.5;;(3, 17);;(11, 18);1;4038
15;0.5;MoveEast;(3, 17);;(11, 18);1;4039
15;0.5;MoveEast;(3, 17);;(11, 18);1;4040
15;0.5;MoveEast;(3, 17);;(11, 18);1;4041
15;0.5;MoveEast;(3, 17);;(11, 18);1;4042
15;0.5;MoveEast;(3, 17);;(11, 18);1;4043
15;0.5;MoveEast;(3, 17);;(11, 18);1;4044
15;0.5;MoveEast;(3, 17);;(11, 18);1;4045
15;0.5;MoveEast;(3, 17);;(11, 18);1;4046
15;0.5;MoveEast;(4, 17);;(11, 18);1;4047
15;0.5;MoveEast;(4, 17);;(11, 18);1;4048
15;0.5;MoveEast;(4, 17);;(11, 18);1;4049
15;0.5;MoveEast;(4, 17);;(11, 18);1;4050
15;0.5;MoveEast;(4, 17);;(11, 18);1;4051
15;0.5;MoveEast;(4, 17);;(11, 18);1;4052
15;0.5;MoveEast;(4, 17);;(11, 18);1;4053
15;0.5;MoveEast;(4, 17);;(11, 18);1;4054
15;0.5;MoveEast;(4, 17);;(11, 18);1;4055
15;0.5;MoveEast;(4, 17);;(11, 18);1;4056
15;0.5;MoveEast;(4, 17);;(11, 18);1;4057
15;0.5;MoveEast;(4, 17);;(11, 18);1;4058
15;0.5;MoveEast;(4, 17);;(11, 18);1;4059
15;0.5;MoveEast;(4, 17);;(11, 18);1;4060
15;0.5;MoveEast;(5, 17);;(11, 18);1;4061
15;0.5;MoveNorthEast;(5, 17);;(11, 18);1;4062
15;0.5;MoveNorthEast;(5, 17);;(11, 18);1;4063
