score;completeness;rescuebot_action;rescuebot_location;bomba_action;bomba_location;world_nr;tick_nr
30;0.75;;(14, 8);;(9, 4);1;4834
30;0.75;;(14, 8);;(9, 4);1;4835
30;0.75;;(14, 8);MoveSouth;(9, 5);1;4836
30;0.75;;(14, 8);;(9, 5);1;4837
30;0.75;;(14, 8);;(9, 5);1;4838
30;0.75;;(14, 8);;(9, 5);1;4839
30;0.75;;(14, 8);MoveWest;(8, 5);1;4840
30;0.75;;(14, 8);;(8, 5);1;4841
30;0.75;;(14, 8);;(8, 5);1;4842
30;0.75;;(14, 8);MoveWest;(8, 5);1;4843
30;0.75;;(14, 8);MoveWest;(8, 5);1;4844
30;0.75;;(14, 8);MoveWest;(8, 5);1;4845
30;0.75;;(14, 8);MoveWest;(8, 5);1;4846
30;0.75;;(14, 8);MoveWest;(8, 5);1;4847
30;0.75;;(14, 8);MoveWest;(7, 5);1;4848
30;0.75;;(14, 8);MoveWest;(7, 5);1;4849
30;0.75;;(14, 8);MoveWest;(7, 5);1;4850
30;0.75;;(14, 8);MoveWest;(7, 5);1;4851
30;0.75;;(14, 8);MoveWest;(7, 5);1;4852
30;0.75;;(14, 8);MoveWest;(7, 5);1;4853
30;0.75;;(14, 8);MoveWest;(6, 5);1;4854
30;0.75;;(14, 8);MoveWest;(6, 5);1;4855
30;0.75;;(14, 8);MoveWest;(6, 5);1;4856
30;0.75;;(14, 8);MoveWest;(6, 5);1;4857
30;0.75;;(14, 8);MoveWest;(6, 5);1;4858
30;0.75;;(14, 8);MoveWest;(6, 5);1;4859
30;0.75;;(14, 8);MoveWest;(5, 5);1;4860
30;0.75;;(14, 8);MoveWest;(4, 5);1;4861
30;0.75;;(14, 8);;(4, 5);1;4862
30;0.75;;(14, 8);;(4, 5);1;4863
30;0.75;;(14, 8);;(4, 5);1;4864
30;0.75;;(14, 8);;(4, 5);1;4865
30;0.75;;(14, 8);MoveWest;(3, 5);1;4866
30;0.75;;(14, 8);;(3, 5);1;4867
30;0.75;;(14, 8);;(3, 5);1;4868
30;0.75;;(14, 8);;(3, 5);1;4869
30;0.75;;(14, 8);;(3, 5);1;4870
30;0.75;;(14, 8);MoveSouth;(3, 6);1;4871
30;0.75;;(14, 8);MoveSouth;(3, 7);1;4872
30;0.75;;(14, 8);;(3, 7);1;4873
30;0.75;;(14, 8);MoveSouth;(3, 8);1;4874
30;0.75;;(14, 8);;(3, 8);1;4875
30;0.75;;(14, 8);;(3, 8);1;4876
30;0.75;;(14, 8);MoveSouth;(3, 9);1;4877
30;0.75;;(14, 8);;(3, 9);1;4878
30;0.75;;(14, 8);;(3, 9);1;4879
30;0.75;;(14, 8);MoveSouth;(3, 9);1;4880
30;0.75;;(14, 8);;(3, 9);1;4881
30;0.75;;(14, 8);;(3, 9);1;4882
30;0.75;;(14, 8);;(3, 9);1;4883
30;0.75;;(14, 8);;(3, 9);1;4884
30;0.75;;(14, 8);;(3, 9);1;4885
30;0.75;;(14, 8);MoveWest;(2, 9);1;4886
30;0.75;;(14, 8);;(2, 9);1;4887
30;0.75;;(14, 8);;(2, 9);1;4888
30;0.75;;(14, 8);MoveNorth;(2, 8);1;4889
30;0.75;;(14, 8);;(2, 8);1;4890
30;0.75;;(14, 8);;(2, 8);1;4891
30;0.75;;(14, 8);;(2, 8);1;4892
30;0.75;;(14, 8);;(2, 8);1;4893
30;0.75;;(14, 8);;(2, 8);1;4894
30;0.75;;(14, 8);MoveEast;(3, 8);1;4895
30;0.75;;(14, 8);;(3, 8);1;4896
30;0.75;;(14, 8);;(3, 8);1;4897
30;0.75;;(14, 8);;(3, 8);1;4898
30;0.75;;(14, 8);MoveEast;(4, 8);1;4899
30;0.75;;(14, 8);;(4, 8);1;4900
30;0.75;;(14, 8);;(4, 8);1;4901
30;0.75;;(14, 8);;(4, 8);1;4902
30;0.75;;(14, 8);MoveEast;(4, 8);1;4903
30;0.75;;(14, 8);;(4, 8);1;4904
30;0.75;;(14, 8);MoveSouth;(4, 9);1;4905
30;0.75;;(14, 8);;(4, 9);1;4906
30;0.75;;(14, 8);;(4, 9);1;4907
30;0.75;;(14, 8);;(4, 9);1;4908
30;0.75;;(14, 8);;(4, 9);1;4909
30;0.75;;(14, 8);;(4, 9);1;4910
30;0.75;;(14, 8);;(4, 9);1;4911
30;0.75;;(14, 8);MoveWest;(3, 9);1;4912
30;0.75;;(14, 8);MoveNorth;(3, 8);1;4913
30;0.75;;(14, 8);;(3, 8);1;4914
30;0.75;;(14, 8);;(3, 8);1;4915
30;0.75;;(14, 8);MoveNorth;(3, 7);1;4916
30;0.75;;(14, 8);;(3, 7);1;4917
30;0.75;;(14, 8);MoveNorth;(3, 6);1;4918
30;0.75;;(14, 8);;(3, 6);1;4919
30;0.75;;(14, 8);;(3, 6);1;4920
30;0.75;;(14, 8);MoveNorth;(3, 5);1;4921
30;0.75;;(14, 8);;(3, 5);1;4922
30;0.75;;(14, 8);;(3, 5);1;4923
30;0.75;;(14, 8);MoveNorth;(3, 4);1;4924
30;0.75;;(14, 8);;(3, 4);1;4925
30;0.75;;(14, 8);;(3, 4);1;4926
30;0.75;;(14, 8);MoveNorth;(3, 3);1;4927
30;0.75;;(14, 8);;(3, 3);1;4928
30;0.75;;(14, 8);MoveNorth;(3, 2);1;4929
30;0.75;;(14, 8);;(3, 2);1;4930
30;0.75;;(14, 8);;(3, 2);1;4931
30;0.75;;(14, 8);;(3, 2);1;4932
30;0.75;;(14, 8);MoveNorth;(3, 2);1;4933
30;0.75;;(14, 8);;(3, 2);1;4934
30;0.75;;(14, 8);;(3, 2);1;4935
30;0.75;;(14, 8);;(3, 2);1;4936
30;0.75;;(14, 8);MoveWest;(2, 2);1;4937
30;0.75;;(14, 8);;(2, 2);1;4938
30;0.75;;(14, 8);;(2, 2);1;4939
30;0.75;;(14, 8);;(2, 2);1;4940
30;0.75;;(14, 8);MoveSouth;(2, 3);1;4941
30;0.75;;(14, 8);;(2, 3);1;4942
30;0.75;;(14, 8);;(2, 3);1;4943
30;0.75;;(14, 8);;(2, 3);1;4944
30;0.75;;(14, 8);;(2, 3);1;4945
30;0.75;;(14, 8);MoveSouth;(2, 3);1;4946
30;0.75;;(14, 8);;(2, 3);1;4947
30;0.75;;(14, 8);MoveEast;(3, 3);1;4948
30;0.75;;(14, 8);;(3, 3);1;4949
30;0.75;;(14, 8);;(3, 3);1;4950
30;0.75;;(14, 8);;(3, 3);1;4951
30;0.75;;(14, 8);MoveEast;(4, 3);1;4952
30;0.75;;(14, 8);;(4, 3);1;4953
30;0.75;;(14, 8);MoveEast;(4, 3);1;4954
30;0.75;;(14, 8);;(4, 3);1;4955
30;0.75;;(14, 8);;(4, 3);1;4956
30;0.75;;(14, 8);;(4, 3);1;4957
30;0.75;;(14, 8);;(4, 3);1;4958
30;0.75;;(14, 8);;(4, 3);1;4959
30;0.75;;(14, 8);;(4, 3);1;4960
30;0.75;;(14, 8);;(4, 3);1;4961
30;0.75;;(14, 8);MoveWest;(3, 3);1;4962
30;0.75;;(14, 8);;(3, 3);1;4963
30;0.75;;(14, 8);;(3, 3);1;4964
30;0.75;;(14, 8);;(3, 3);1;4965
30;0.75;;(14, 8);MoveSouth;(3, 4);1;4966
30;0.75;;(14, 8);;(3, 4);1;4967
30;0.75;;(14, 8);;(3, 4);1;4968
30;0.75;;(14, 8);;(3, 4);1;4969
30;0.75;;(14, 8);;(3, 4);1;4970
30;0.75;;(14, 8);;(3, 4);1;4971
30;0.75;;(14, 8);MoveSouth;(3, 5);1;4972
30;0.75;;(14, 8);;(3, 5);1;4973
30;0.75;;(14, 8);MoveSouth;(3, 6);1;4974
30;0.75;;(14, 8);;(3, 6);1;4975
30;0.75;;(14, 8);;(3, 6);1;4976
30;0.75;;(14, 8);;(3, 6);1;4977
30;0.75;;(14, 8);MoveEast;(4, 6);1;4978
30;0.75;;(14, 8);;(4, 6);1;4979
30;0.75;;(14, 8);MoveEast;(5, 6);1;4980
30;0.75;;(14, 8);;(5, 6);1;4981
30;0.75;;(14, 8);MoveEast;(6, 6);1;4982
30;0.75;;(14, 8);MoveEast;(7, 6);1;4983
30;0.75;;(14, 8);;(7, 6);1;4984
30;0.75;;(14, 8);MoveEast;(8, 6);1;4985
30;0.75;;(14, 8);;(8, 6);1;4986
30;0.75;;(14, 8);MoveEast;(9, 6);1;4987
30;0.75;;(14, 8);;(9, 6);1;4988
30;0.75;;(14, 8);MoveEast;(10, 6);1;4989
30;0.75;;(14, 8);;(10, 6);1;4990
30;0.75;;(14, 8);MoveEast;(10, 6);1;4991
30;0.75;;(14, 8);MoveEast;(10, 6);1;4992
30;0.75;;(14, 8);MoveEast;(10, 6);1;4993
30;0.75;;(14, 8);MoveEast;(10, 6);1;4994
30;0.75;;(14, 8);MoveEast;(10, 6);1;4995
30;0.75;;(14, 8);MoveEast;(11, 6);1;4996
30;0.75;;(14, 8);;(11, 6);1;4997
30;0.75;;(14, 8);;(11, 6);1;4998
30;0.75;;(14, 8);MoveWest;(11, 6);1;4999
30;0.75;;(14, 8);MoveWest;(11, 6);1;5000
30;0.75;;(14, 8);MoveWest;(11, 6);1;5001
30;0.75;;(14, 8);MoveWest;(11, 6);1;5002
30;0.75;;(14, 8);MoveWest;(11, 6);1;5003
30;0.75;;(14, 8);MoveWest;(10, 6);1;5004
30;0.75;;(14, 8);MoveNorth;(10, 6);1;5005
30;0.75;;(14, 8);MoveNorth;(10, 6);1;5006
30;0.75;;(14, 8);MoveNorth;(10, 6);1;5007
30;0.75;;(14, 8);MoveNorth;(10, 6);1;5008
30;0.75;;(14, 8);MoveNorth;(10, 6);1;5009
30;0.75;;(14, 8);MoveNorth;(10, 5);1;5010
30;0.75;;(14, 8);MoveWest;(10, 5);1;5011
30;0.75;;(14, 8);MoveWest;(10, 5);1;5012
30;0.75;;(14, 8);MoveWest;(10, 5);1;5013
30;0.75;;(14, 8);MoveWest;(10, 5);1;5014
30;0.75;;(14, 8);MoveWest;(10, 5);1;5015
30;0.75;;(14, 8);MoveWest;(9, 5);1;5016
30;0.75;;(14, 8);MoveNorth;(9, 4);1;5017
30;0.75;;(14, 8);;(9, 4);1;5018
30;0.75;;(14, 8);MoveNorth;(9, 3);1;5019
30;0.75;;(14, 8);;(9, 3);1;5020
30;0.75;;(14, 8);;(9, 3);1;5021
30;0.75;;(14, 8);;(9, 3);1;5022
30;0.75;;(14, 8);;(9, 3);1;5023
30;0.75;;(14, 8);MoveNorth;(9, 2);1;5024
30;0.75;;(14, 8);;(9, 2);1;5025
30;0.75;;(14, 8);;(9, 2);1;5026
30;0.75;;(14, 8);;(9, 2);1;5027
30;0.75;;(14, 8);;(9, 2);1;5028
30;0.75;;(14, 8);;(9, 2);1;5029
30;0.75;;(14, 8);;(9, 2);1;5030
30;0.75;;(14, 8);MoveSouth;(9, 3);1;5031
30;0.75;;(14, 8);;(9, 3);1;5032
30;0.75;;(14, 8);;(9, 3);1;5033
30;0.75;;(14, 8);;(9, 3);1;5034
30;0.75;;(14, 8);;(9, 3);1;5035
30;0.75;;(14, 8);;(9, 3);1;5036
30;0.75;;(14, 8);MoveSouth;(9, 4);1;5037
30;0.75;;(14, 8);;(9, 4);1;5038
30;0.75;;(14, 8);MoveEast;(9, 4);1;5039
30;0.75;;(14, 8);;(9, 4);1;5040
30;0.75;;(14, 8);;(9, 4);1;5041
30;0.75;;(14, 8);;(9, 4);1;5042
30;0.75;;(14, 8);;(9, 4);1;5043
30;0.75;;(14, 8);MoveEast;(9, 4);1;5044
30;0.75;;(14, 8);;(9, 4);1;5045
30;0.75;;(14, 8);;(9, 4);1;5046
30;0.75;;(14, 8);;(9, 4);1;5047
30;0.75;;(14, 8);MoveEast;(9, 4);1;5048
30;0.75;;(14, 8);;(9, 4);1;5049
30;0.75;;(14, 8);MoveEast;(9, 4);1;5050
30;0.75;;(14, 8);;(9, 4);1;5051
30;0.75;;(14, 8);;(9, 4);1;5052
30;0.75;;(14, 8);;(9, 4);1;5053
30;0.75;;(14, 8);MoveEast;(9, 4);1;5054
30;0.75;;(14, 8);;(9, 4);1;5055
30;0.75;;(14, 8);;(9, 4);1;5056
30;0.75;;(14, 8);MoveEast;(9, 4);1;5057
30;0.75;;(14, 8);;(9, 4);1;5058
30;0.75;;(14, 8);;(9, 4);1;5059
30;0.75;;(14, 8);;(9, 4);1;5060
30;0.75;;(14, 8);MoveEast;(9, 4);1;5061
30;0.75;;(14, 8);;(9, 4);1;5062
30;0.75;;(14, 8);MoveSouth;(9, 5);1;5063
30;0.75;;(14, 8);;(9, 5);1;5064
30;0.75;;(14, 8);;(9, 5);1;5065
30;0.75;;(14, 8);;(9, 5);1;5066
30;0.75;;(14, 8);MoveEast;(10, 5);1;5067
30;0.75;;(14, 8);;(10, 5);1;5068
30;0.75;;(14, 8);;(10, 5);1;5069
30;0.75;;(14, 8);;(10, 5);1;5070
30;0.75;;(14, 8);MoveEast;(10, 5);1;5071
30;0.75;;(14, 8);MoveEast;(10, 5);1;5072
30;0.75;;(14, 8);MoveEast;(10, 5);1;5073
30;0.75;;(14, 8);MoveEast;(10, 5);1;5074
30;0.75;;(14, 8);MoveEast;(10, 5);1;5075
30;0.75;;(14, 8);MoveEast;(11, 5);1;5076
30;0.75;;(14, 8);;(11, 5);1;5077
30;0.75;;(14, 8);MoveEast;(12, 5);1;5078
30;0.75;;(14, 8);;(12, 5);1;5079
30;0.75;;(14, 8);;(12, 5);1;5080
30;0.75;;(14, 8);;(12, 5);1;5081
30;0.75;;(14, 8);;(12, 5);1;5082
30;0.75;;(14, 8);;(12, 5);1;5083
30;0.75;;(14, 8);;(12, 5);1;5084
30;0.75;;(14, 8);;(12, 5);1;5085
30;0.75;;(14, 8);MoveSouth;(12, 6);1;5086
30;0.75;;(14, 8);;(12, 6);1;5087
30;0.75;;(14, 8);;(12, 6);1;5088
30;0.75;;(14, 8);MoveSouth;(12, 6);1;5089
30;0.75;;(14, 8);MoveSouth;(12, 6);1;5090
30;0.75;;(14, 8);MoveSouth;(12, 6);1;5091
30;0.75;;(14, 8);MoveSouth;(12, 6);1;5092
30;0.75;;(14, 8);MoveSouth;(12, 6);1;5093
30;0.75;;(14, 8);MoveSouth;(12, 7);1;5094
30;0.75;;(14, 8);MoveSouth;(12, 7);1;5095
30;0.75;;(14, 8);MoveSouth;(12, 7);1;5096
30;0.75;;(14, 8);MoveSouth;(12, 7);1;5097
30;0.75;;(14, 8);MoveSouth;(12, 7);1;5098
30;0.75;;(14, 8);MoveSouth;(12, 7);1;5099
30;0.75;;(14, 8);MoveSouth;(12, 8);1;5100
30;0.75;;(14, 8);MoveSouth;(12, 8);1;5101
30;0.75;;(14, 8);MoveSouth;(12, 8);1;5102
30;0.75;;(14, 8);MoveSouth;(12, 8);1;5103
30;0.75;;(14, 8);MoveSouth;(12, 8);1;5104
30;0.75;;(14, 8);MoveSouth;(12, 8);1;5105
30;0.75;;(14, 8);MoveSouth;(12, 9);1;5106
30;0.75;;(14, 8);MoveSouth;(12, 9);1;5107
30;0.75;;(14, 8);MoveSouth;(12, 9);1;5108
30;0.75;;(14, 8);MoveSouth;(12, 9);1;5109
30;0.75;;(14, 8);MoveSouth;(12, 9);1;5110
30;0.75;;(14, 8);MoveSouth;(12, 9);1;5111
30;0.75;;(14, 8);MoveSouth;(12, 10);1;5112
30;0.75;;(14, 8);;(12, 10);1;5113
30;0.75;;(14, 8);MoveSouth;(12, 10);1;5114
30;0.75;;(14, 8);MoveSouth;(12, 10);1;5115
30;0.75;;(14, 8);MoveSouth;(12, 10);1;5116
30;0.75;;(14, 8);MoveSouth;(12, 10);1;5117
30;0.75;;(14, 8);MoveSouth;(12, 10);1;5118
30;0.75;;(14, 8);MoveSouth;(12, 11);1;5119
30;0.75;;(14, 8);MoveSouth;(12, 11);1;5120
30;0.75;;(14, 8);MoveSouth;(12, 11);1;5121
30;0.75;;(14, 8);MoveSouth;(12, 11);1;5122
30;0.75;;(14, 8);MoveSouth;(12, 11);1;5123
30;0.75;;(14, 8);MoveSouth;(12, 11);1;5124
30;0.75;;(14, 8);MoveSouth;(12, 12);1;5125
30;0.75;;(14, 8);MoveSouth;(12, 13);1;5126
30;0.75;;(14, 8);MoveSouth;(12, 14);1;5127
30;0.75;;(14, 8);;(12, 14);1;5128
30;0.75;;(14, 8);;(12, 14);1;5129
30;0.75;;(14, 8);MoveSouth;(12, 15);1;5130
30;0.75;;(14, 8);;(12, 15);1;5131
30;0.75;;(14, 8);;(12, 15);1;5132
30;0.75;;(14, 8);MoveSouth;(12, 16);1;5133
30;0.75;;(14, 8);;(12, 16);1;5134
30;0.75;;(14, 8);;(12, 16);1;5135
30;0.75;;(14, 8);;(12, 16);1;5136
30;0.75;;(14, 8);MoveSouth;(12, 17);1;5137
30;0.75;;(14, 8);;(12, 17);1;5138
30;0.75;;(14, 8);;(12, 17);1;5139
30;0.75;;(14, 8);MoveSouth;(12, 18);1;5140
30;0.75;;(14, 8);MoveSouth;(12, 18);1;5141
30;0.75;;(14, 8);MoveSouth;(12, 18);1;5142
30;0.75;;(14, 8);MoveSouth;(12, 18);1;5143
30;0.75;;(14, 8);MoveSouth;(12, 18);1;5144
30;0.75;;(14, 8);MoveSouth;(12, 18);1;5145
30;0.75;;(14, 8);MoveSouth;(12, 19);1;5146
30;0.75;;(14, 8);MoveEast;(12, 19);1;5147
30;0.75;;(14, 8);MoveEast;(12, 19);1;5148
30;0.75;;(14, 8);MoveEast;(12, 19);1;5149
30;0.75;;(14, 8);MoveEast;(12, 19);1;5150
30;0.75;;(14, 8);MoveEast;(12, 19);1;5151
30;0.75;;(14, 8);MoveEast;(12, 19);1;5152
30;0.75;;(14, 8);MoveEast;(12, 19);1;5153
30;0.75;;(14, 8);MoveEast;(12, 19);1;5154
30;0.75;;(14, 8);MoveEast;(12, 19);1;5155
30;0.75;;(14, 8);MoveEast;(12, 19);1;5156
30;0.75;;(14, 8);MoveEast;(12, 19);1;5157
30;0.75;;(14, 8);MoveEast;(12, 19);1;5158
30;0.75;;(14, 8);MoveNorth;(12, 19);1;5159
30;0.75;;(14, 8);MoveNorth;(12, 19);1;5160
30;0.75;;(14, 8);MoveNorth;(12, 19);1;5161
30;0.75;;(14, 8);MoveNorth;(12, 19);1;5162
30;0.75;;(14, 8);MoveNorth;(12, 19);1;5163
30;0.75;;(14, 8);MoveNorth;(12, 18);1;5164
30;0.75;;(14, 8);MoveEast;(12, 18);1;5165
30;0.75;;(14, 8);MoveEast;(12, 18);1;5166
30;0.75;;(14, 8);MoveEast;(12, 18);1;5167
30;0.75;;(14, 8);MoveEast;(12, 18);1;5168
30;0.75;;(14, 8);MoveEast;(12, 18);1;5169
30;0.75;;(14, 8);MoveEast;(13, 18);1;5170
30;0.75;;(14, 8);MoveEast;(13, 18);1;5171
30;0.75;;(14, 8);MoveEast;(13, 18);1;5172
30;0.75;;(14, 8);MoveEast;(13, 18);1;5173
30;0.75;;(14, 8);MoveEast;(13, 18);1;5174
30;0.75;;(14, 8);MoveEast;(13, 18);1;5175
30;0.75;;(14, 8);MoveEast;(14, 18);1;5176
30;0.75;;(14, 8);MoveEast;(14, 18);1;5177
30;0.75;;(14, 8);MoveEast;(14, 18);1;5178
30;0.75;;(14, 8);MoveEast;(14, 18);1;5179
30;0.75;;(14, 8);MoveEast;(14, 18);1;5180
30;0.75;;(14, 8);MoveEast;(14, 18);1;5181
30;0.75;;(14, 8);MoveEast;(15, 18);1;5182
30;0.75;;(14, 8);MoveEast;(16, 18);1;5183
30;0.75;;(14, 8);;(16, 18);1;5184
30;0.75;;(14, 8);;(16, 18);1;5185
30;0.75;;(14, 8);MoveEast;(17, 18);1;5186
30;0.75;;(14, 8);;(17, 18);1;5187
30;0.75;;(14, 8);;(17, 18);1;5188
30;0.75;;(14, 8);MoveEast;(18, 18);1;5189
30;0.75;;(14, 8);MoveEast;(19, 18);1;5190
30;0.75;;(14, 8);;(19, 18);1;5191
30;0.75;;(14, 8);;(19, 18);1;5192
30;0.75;;(14, 8);;(19, 18);1;5193
30;0.75;;(14, 8);;(19, 18);1;5194
30;0.75;;(14, 8);MoveEast;(20, 18);1;5195
30;0.75;;(14, 8);;(20, 18);1;5196
30;0.75;;(14, 8);;(20, 18);1;5197
30;0.75;;(14, 8);;(20, 18);1;5198
30;0.75;;(14, 8);;(20, 18);1;5199
30;0.75;;(14, 8);;(20, 18);1;5200
30;0.75;;(14, 8);;(20, 18);1;5201
30;0.75;;(14, 8);MoveEast;(20, 18);1;5202
30;0.75;;(14, 8);MoveEast;(20, 18);1;5203
30;0.75;;(14, 8);MoveEast;(20, 18);1;5204
30;0.75;;(14, 8);MoveEast;(20, 18);1;5205
30;0.75;;(14, 8);MoveEast;(20, 18);1;5206
30;0.75;;(14, 8);MoveEast;(21, 18);1;5207
30;0.75;;(14, 8);MoveSouth;(21, 19);1;5208
30;0.75;;(14, 8);;(21, 19);1;5209
30;0.75;;(14, 8);;(21, 19);1;5210
30;0.75;;(14, 8);;(21, 19);1;5211
30;0.75;;(14, 8);MoveSouth;(21, 20);1;5212
30;0.75;;(14, 8);;(21, 20);1;5213
30;0.75;;(14, 8);MoveSouth;(21, 21);1;5214
30;0.75;;(14, 8);;(21, 21);1;5215
30;0.75;;(14, 8);MoveSouth;(21, 21);1;5216
30;0.75;;(14, 8);;(21, 21);1;5217
30;0.75;;(14, 8);;(21, 21);1;5218
30;0.75;;(14, 8);MoveSouth;(21, 21);1;5219
30;0.75;;(14, 8);;(21, 21);1;5220
30;0.75;;(14, 8);;(21, 21);1;5221
30;0.75;;(14, 8);;(21, 21);1;5222
30;0.75;;(14, 8);MoveWest;(20, 21);1;5223
30;0.75;;(14, 8);;(20, 21);1;5224
30;0.75;;(14, 8);;(20, 21);1;5225
30;0.75;;(14, 8);;(20, 21);1;5226
30;0.75;;(14, 8);;(20, 21);1;5227
30;0.75;;(14, 8);;(20, 21);1;5228
30;0.75;;(14, 8);MoveNorth;(20, 20);1;5229
30;0.75;;(14, 8);;(20, 20);1;5230
30;0.75;;(14, 8);;(20, 20);1;5231
30;0.75;;(14, 8);;(20, 20);1;5232
30;0.75;;(14, 8);MoveEast;(21, 20);1;5233
30;0.75;;(14, 8);;(21, 20);1;5234
30;0.75;;(14, 8);;(21, 20);1;5235
30;0.75;;(14, 8);;(21, 20);1;5236
30;0.75;;(14, 8);;(21, 20);1;5237
30;0.75;;(14, 8);;(21, 20);1;5238
30;0.75;;(14, 8);;(21, 20);1;5239
30;0.75;;(14, 8);MoveNorth;(21, 19);1;5240
30;0.75;;(14, 8);MoveNorth;(21, 18);1;5241
30;0.75;;(14, 8);;(21, 18);1;5242
30;0.75;;(14, 8);;(21, 18);1;5243
30;0.75;;(14, 8);;(21, 18);1;5244
30;0.75;;(14, 8);;(21, 18);1;5245
30;0.75;;(14, 8);;(21, 18);1;5246
30;0.75;;(14, 8);MoveWest;(20, 18);1;5247
30;0.75;;(14, 8);;(20, 18);1;5248
30;0.75;;(14, 8);;(20, 18);1;5249
30;0.75;;(14, 8);;(20, 18);1;5250
30;0.75;;(14, 8);MoveWest;(20, 18);1;5251
30;0.75;;(14, 8);MoveWest;(20, 18);1;5252
30;0.75;;(14, 8);MoveWest;(20, 18);1;5253
30;0.75;;(14, 8);MoveWest;(20, 18);1;5254
30;0.75;;(14, 8);MoveWest;(20, 18);1;5255
30;0.75;;(14, 8);MoveWest;(19, 18);1;5256
30;0.75;;(14, 8);MoveWest;(18, 18);1;5257
30;0.75;;(14, 8);MoveWest;(17, 18);1;5258
30;0.75;;(14, 8);;(17, 18);1;5259
30;0.75;;(14, 8);;(17, 18);1;5260
30;0.75;;(14, 8);MoveWest;(16, 18);1;5261
30;0.75;;(14, 8);;(16, 18);1;5262
30;0.75;;(14, 8);;(16, 18);1;5263
30;0.75;;(14, 8);MoveWest;(15, 18);1;5264
30;0.75;;(14, 8);;(15, 18);1;5265
30;0.75;;(14, 8);;(15, 18);1;5266
30;0.75;;(14, 8);;(15, 18);1;5267
30;0.75;;(14, 8);;(15, 18);1;5268
30;0.75;;(14, 8);;(15, 18);1;5269
30;0.75;;(14, 8);MoveSouth;(15, 19);1;5270
30;0.75;;(14, 8);;(15, 19);1;5271
30;0.75;;(14, 8);;(15, 19);1;5272
30;0.75;;(14, 8);;(15, 19);1;5273
30;0.75;;(14, 8);MoveSouth;(15, 20);1;5274
30;0.75;;(14, 8);;(15, 20);1;5275
30;0.75;;(14, 8);;(15, 20);1;5276
30;0.75;;(14, 8);;(15, 20);1;5277
30;0.75;;(14, 8);MoveSouth;(15, 21);1;5278
30;0.75;;(14, 8);;(15, 21);1;5279
30;0.75;;(14, 8);;(15, 21);1;5280
30;0.75;;(14, 8);;(15, 21);1;5281
30;0.75;;(14, 8);;(15, 21);1;5282
30;0.75;;(14, 8);;(15, 21);1;5283
30;0.75;;(14, 8);MoveNorth;(15, 20);1;5284
30;0.75;;(14, 8);;(15, 20);1;5285
30;0.75;;(14, 8);;(15, 20);1;5286
30;0.75;;(14, 8);;(15, 20);1;5287
30;0.75;;(14, 8);MoveNorth;(15, 19);1;5288
30;0.75;;(14, 8);;(15, 19);1;5289
30;0.75;;(14, 8);MoveNorth;(15, 18);1;5290
30;0.75;;(14, 8);MoveNorth;(15, 17);1;5291
30;0.75;;(14, 8);;(15, 17);1;5292
30;0.75;;(14, 8);;(15, 17);1;5293
30;0.75;;(14, 8);MoveNorth;(15, 16);1;5294
30;0.75;;(14, 8);;(15, 16);1;5295
30;0.75;;(14, 8);;(15, 16);1;5296
30;0.75;;(14, 8);MoveNorth;(15, 15);1;5297
30;0.75;;(14, 8);;(15, 15);1;5298
30;0.75;;(14, 8);;(15, 15);1;5299
30;0.75;;(14, 8);MoveNorth;(15, 14);1;5300
30;0.75;;(14, 8);;(15, 14);1;5301
30;0.75;;(14, 8);;(15, 14);1;5302
30;0.75;;(14, 8);MoveNorth;(15, 14);1;5303
30;0.75;;(14, 8);;(15, 14);1;5304
30;0.75;;(14, 8);;(15, 14);1;5305
30;0.75;;(14, 8);;(15, 14);1;5306
30;0.75;;(14, 8);;(15, 14);1;5307
30;0.75;;(14, 8);;(15, 14);1;5308
30;0.75;;(14, 8);;(15, 14);1;5309
30;0.75;;(14, 8);;(15, 14);1;5310
30;0.75;;(14, 8);MoveSouth;(15, 15);1;5311
30;0.75;;(14, 8);;(15, 15);1;5312
30;0.75;;(14, 8);;(15, 15);1;5313
30;0.75;;(14, 8);MoveSouth;(15, 16);1;5314
30;0.75;;(14, 8);;(15, 16);1;5315
30;0.75;;(14, 8);;(15, 16);1;5316
30;0.75;;(14, 8);;(15, 16);1;5317
30;0.75;;(14, 8);;(15, 16);1;5318
30;0.75;;(14, 8);;(15, 16);1;5319
30;0.75;;(14, 8);;(15, 16);1;5320
30;0.75;;(14, 8);;(15, 16);1;5321
30;0.75;;(14, 8);;(15, 16);1;5322
30;0.75;;(14, 8);;(15, 16);1;5323
30;0.75;;(14, 8);;(15, 16);1;5324
30;0.75;;(14, 8);;(15, 16);1;5325
30;0.75;;(14, 8);MoveEast;(15, 16);1;5326
30;0.75;;(14, 8);;(15, 16);1;5327
30;0.75;;(14, 8);;(15, 16);1;5328
30;0.75;;(14, 8);;(15, 16);1;5329
30;0.75;;(14, 8);MoveSouth;(15, 17);1;5330
30;0.75;;(14, 8);;(15, 17);1;5331
30;0.75;;(14, 8);;(15, 17);1;5332
30;0.75;;(14, 8);;(15, 17);1;5333
30;0.75;;(14, 8);MoveEast;(16, 17);1;5334
30;0.75;;(14, 8);;(16, 17);1;5335
30;0.75;;(14, 8);;(16, 17);1;5336
30;0.75;;(14, 8);;(16, 17);1;5337
30;0.75;;(14, 8);MoveEast;(16, 17);1;5338
30;0.75;;(14, 8);MoveEast;(16, 17);1;5339
